sender_account_id,urgency_level,channel_switch_count,content_available,event_id,occurred_at,event_type,sequence,chain_id,group_key,attack_family,is_attack,fraud_contributing,value_at_risk_inr,label,source,beneficiary_id,beneficiary_age_days,device_id,customer_authorized,sender_baseline_amount_inr,amount_inr,amount_to_baseline_ratio,strong_authentication_passed,customer_confirmation_complete,payment_count,payment_interval_minutes,campaign_duration_minutes,network_id,session_age_seconds,device_is_new,network_is_new,change_risk_band,supplier_id,supplier_relationship_days,approval_step_count,session_history_depth,merchant_id,outflow_ratio,warmup_event_count,device_shared_across_accounts,network_shared_across_accounts,sender_count,beneficiary_count,mule_count,identity_id,profile_consistency_score,linked_attribute_count,document_consistency_score,liveness_confidence,verification_retry_count,device_reused_across_profiles,account_age_days,dormancy_days_before_activity
syn_acct_725380,,,,syn_amb_00016616,2026-06-15T05:20:00+00:00,PAYMENT_INITIATED,1,,syn_acct_725380,,False,False,0.0,0,ambient,syn_beneficiary_138290,922.0,syn_device_121848,,1403.31,1303.67,0.929,,,,,,,2923.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_263032,,,,syn_amb_00016617,2026-06-15T09:41:00+00:00,SESSION_STARTED,1,,syn_acct_263032,,False,False,0.0,0,ambient,syn_beneficiary_893382,1031.0,syn_device_148435,,,,,,,,,,,3861.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_948749,,,,syn_amb_00016618,2026-06-26T18:57:00+00:00,PAYMENT_INITIATED,1,,syn_acct_948749,,False,False,0.0,0,ambient,syn_beneficiary_219492,309.0,syn_device_956459,,6721.19,10786.17,1.6048,,,,,,,1341.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_375504,,,,syn_amb_00016619,2026-06-09T16:40:00+00:00,SESSION_STARTED,1,,syn_acct_375504,,False,False,0.0,0,ambient,syn_beneficiary_858722,491.0,syn_device_316740,,,,,,,,,,,3980.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_892495,,,,syn_amb_00016620,2026-08-01T11:12:00+00:00,SESSION_STARTED,1,,syn_acct_892495,,False,False,0.0,0,ambient,syn_beneficiary_299002,1075.0,syn_device_509653,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_238739,,,,syn_amb_00016621,2026-07-19T20:03:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_238739,,False,False,0.0,0,ambient,syn_beneficiary_614393,937.0,syn_device_950459,,,,,,,,,,,3396.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_120422,,,,syn_amb_00016622,2026-07-12T03:38:00+00:00,PAYMENT_INITIATED,1,,syn_acct_120422,,False,False,0.0,0,ambient,syn_beneficiary_186990,1469.0,syn_device_694655,,3113.34,4290.49,1.3781,,,,,,,2906.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_787277,,,,syn_amb_00016623,2026-06-09T06:51:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_787277,,False,False,0.0,0,ambient,syn_beneficiary_251877,1743.0,syn_device_483919,,,,,,,,,,,3326.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_629903,,,,syn_amb_00016624,2026-07-13T23:37:00+00:00,SESSION_STARTED,1,,syn_acct_629903,,False,False,0.0,0,ambient,syn_beneficiary_163130,78.0,syn_device_938453,,,,,,,,,,,2502.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_460663,,,,syn_amb_00016625,2026-06-29T17:36:00+00:00,PAYMENT_INITIATED,1,,syn_acct_460663,,False,False,0.0,0,ambient,syn_beneficiary_307257,974.0,syn_device_933591,,11360.53,12202.35,1.0741,,,,,,,1988.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_503457,,,,syn_amb_00016626,2026-07-21T19:27:00+00:00,PAYMENT_INITIATED,1,,syn_acct_503457,,False,False,0.0,0,ambient,syn_beneficiary_415592,809.0,syn_device_141451,,10419.03,20650.52,1.982,,,,,,,461.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_287330,,,,syn_amb_00016627,2026-08-04T12:30:00+00:00,SESSION_STARTED,1,,syn_acct_287330,,False,False,0.0,0,ambient,syn_beneficiary_921804,1030.0,syn_device_876020,,,,,,,,,,,3646.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_356702,,,,syn_amb_00016628,2026-07-11T11:45:00+00:00,SESSION_STARTED,1,,syn_acct_356702,,False,False,0.0,0,ambient,syn_beneficiary_485551,1680.0,syn_device_819093,,,,,,,,,,,3340.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_426858,,,,syn_amb_00016629,2026-08-22T17:25:00+00:00,PAYMENT_INITIATED,1,,syn_acct_426858,,False,False,0.0,0,ambient,syn_beneficiary_476013,32.0,syn_device_366638,,6944.84,10106.83,1.4553,,,,,,,1932.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_153045,,,,syn_amb_00016630,2026-07-24T11:17:00+00:00,PAYMENT_INITIATED,1,,syn_acct_153045,,False,False,0.0,0,ambient,syn_beneficiary_870218,1137.0,syn_device_183275,,2434.02,3382.07,1.3895,,,,,,,2514.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_347861,,,,syn_amb_00016631,2026-07-04T03:15:00+00:00,PAYMENT_INITIATED,1,,syn_acct_347861,,False,False,0.0,0,ambient,syn_beneficiary_260887,1605.0,syn_device_730663,,6476.32,3894.21,0.6013,,,,,,,998.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_716886,,,,syn_amb_00016632,2026-08-12T09:13:00+00:00,SESSION_STARTED,1,,syn_acct_716886,,False,False,0.0,0,ambient,syn_beneficiary_800939,205.0,syn_device_990112,,,,,,,,,,,1306.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_571029,,,,syn_amb_00016633,2026-07-29T18:24:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_571029,,False,False,0.0,0,ambient,syn_beneficiary_508108,916.0,syn_device_667749,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_814825,,,,syn_amb_00016634,2026-06-14T01:16:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_814825,,False,False,0.0,0,ambient,syn_beneficiary_295542,1779.0,syn_device_106459,,,,,,,,,,,3645.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_612340,,,,syn_amb_00016635,2026-06-07T18:21:00+00:00,PAYMENT_INITIATED,1,,syn_acct_612340,,False,False,0.0,0,ambient,syn_beneficiary_436603,1398.0,syn_device_485298,,9127.46,19900.6,2.1803,,,,,,,1552.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_769987,,,,syn_amb_00016636,2026-07-31T11:45:00+00:00,PAYMENT_INITIATED,1,,syn_acct_769987,,False,False,0.0,0,ambient,syn_beneficiary_501632,785.0,syn_device_563555,,3351.45,2665.07,0.7952,,,,,,,1523.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_363626,,,,syn_amb_00016637,2026-06-05T18:31:00+00:00,PAYMENT_INITIATED,1,,syn_acct_363626,,False,False,0.0,0,ambient,syn_beneficiary_460095,947.0,syn_device_835977,,985.17,1873.6,1.9018,,,,,,,577.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_821590,,,,syn_amb_00016638,2026-07-14T12:32:00+00:00,PAYMENT_INITIATED,1,,syn_acct_821590,,False,False,0.0,0,ambient,syn_beneficiary_420609,496.0,syn_device_682011,,8743.78,7329.91,0.8383,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_777568,,,,syn_amb_00016639,2026-08-14T18:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_777568,,False,False,0.0,0,ambient,syn_beneficiary_542547,165.0,syn_device_604359,,2624.73,841.23,0.3205,,,,,,,2897.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_245051,,,,syn_amb_00016640,2026-06-15T09:26:00+00:00,SESSION_STARTED,1,,syn_acct_245051,,False,False,0.0,0,ambient,syn_beneficiary_309355,217.0,syn_device_439616,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_292401,,,,syn_amb_00016641,2026-07-17T15:38:00+00:00,FUNDS_RECEIVED,1,,syn_acct_292401,,False,False,0.0,0,ambient,syn_beneficiary_265658,1427.0,syn_device_787636,,2193.63,3604.79,1.6433,,,,,,,717.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_766563,,,,syn_amb_00016642,2026-06-29T05:51:00+00:00,PAYMENT_INITIATED,1,,syn_acct_766563,,False,False,0.0,0,ambient,syn_beneficiary_928465,1094.0,syn_device_458425,,10386.97,13902.96,1.3385,,,,,,,514.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_551989,,,,syn_amb_00016643,2026-08-18T23:38:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_551989,,False,False,0.0,0,ambient,syn_beneficiary_289042,942.0,syn_device_565166,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_944962,,,,syn_amb_00016644,2026-06-12T02:19:00+00:00,FUNDS_RECEIVED,1,,syn_acct_944962,,False,False,0.0,0,ambient,syn_beneficiary_856938,888.0,syn_device_570875,,8219.8,3641.37,0.443,,,,,,,2005.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_804314,,,,syn_amb_00016645,2026-08-10T13:28:00+00:00,PAYMENT_REPEATED,1,,syn_acct_804314,,False,False,0.0,0,ambient,syn_beneficiary_474569,159.0,syn_device_477609,,5142.27,2993.83,0.5822,,,4.0,,,,930.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_765822,,,,syn_amb_00016646,2026-06-13T16:11:00+00:00,PAYMENT_INITIATED,1,,syn_acct_765822,,False,False,0.0,0,ambient,syn_beneficiary_333002,162.0,syn_device_467908,,11193.27,10844.04,0.9688,,,,,,,2756.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_522179,,,,syn_amb_00016647,2026-07-16T20:39:00+00:00,SESSION_STARTED,1,,syn_acct_522179,,False,False,0.0,0,ambient,syn_beneficiary_165195,1575.0,syn_device_740361,,,,,,,,,,,2962.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_794022,,,,syn_amb_00016648,2026-08-20T05:01:00+00:00,PAYMENT_INITIATED,1,,syn_acct_794022,,False,False,0.0,0,ambient,syn_beneficiary_585456,642.0,syn_device_635237,,4634.08,6299.1,1.3593,,,,,,,287.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_677057,,,,syn_amb_00016649,2026-08-01T01:42:00+00:00,PAYMENT_INITIATED,1,,syn_acct_677057,,False,False,0.0,0,ambient,syn_beneficiary_625559,1141.0,syn_device_940914,,5104.95,5050.33,0.9893,,,,,,,1310.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_488162,,,,syn_amb_00016650,2026-08-13T02:23:00+00:00,SESSION_STARTED,1,,syn_acct_488162,,False,False,0.0,0,ambient,syn_beneficiary_497482,1316.0,syn_device_363045,,,,,,,,,,,1923.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_809570,,,,syn_amb_00016651,2026-07-08T15:27:00+00:00,SESSION_STARTED,1,,syn_acct_809570,,False,False,0.0,0,ambient,syn_beneficiary_352212,1756.0,syn_device_542042,,,,,,,,,,,1919.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_354801,,,,syn_amb_00016652,2026-06-30T05:15:00+00:00,PAYMENT_INITIATED,1,,syn_acct_354801,,False,False,0.0,0,ambient,syn_beneficiary_785274,701.0,syn_device_694072,,6726.84,4426.93,0.6581,,,,,,,3012.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_624902,,,,syn_amb_00016653,2026-06-07T18:16:00+00:00,PAYMENT_INITIATED,1,,syn_acct_624902,,False,False,0.0,0,ambient,syn_beneficiary_416200,1189.0,syn_device_406480,,5057.22,2869.47,0.5674,,,,,,,3600.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_629903,,,,syn_amb_00016654,2026-06-17T07:15:00+00:00,SESSION_STARTED,1,,syn_acct_629903,,False,False,0.0,0,ambient,syn_beneficiary_243948,741.0,syn_device_950282,,,,,,,,,,,2142.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_539898,,,,syn_amb_00016655,2026-08-04T22:13:00+00:00,FUNDS_RECEIVED,1,,syn_acct_539898,,False,False,0.0,0,ambient,syn_beneficiary_614197,980.0,syn_device_238846,,3936.38,6668.23,1.694,,,,,,,2085.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_377370,,,,syn_amb_00016656,2026-06-17T13:50:00+00:00,SESSION_STARTED,1,,syn_acct_377370,,False,False,0.0,0,ambient,syn_beneficiary_323929,836.0,syn_device_815286,,,,,,,,,,,3378.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_479580,,,,syn_amb_00016657,2026-08-18T23:29:00+00:00,SESSION_STARTED,1,,syn_acct_479580,,False,False,0.0,0,ambient,syn_beneficiary_860853,955.0,syn_device_194689,,,,,,,,,,,1327.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_322086,,,,syn_amb_00016658,2026-06-04T05:08:00+00:00,FUNDS_RECEIVED,1,,syn_acct_322086,,False,False,0.0,0,ambient,syn_beneficiary_186633,1500.0,syn_device_314629,,8793.39,6958.21,0.7913,,,,,,,1612.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_217301,,,,syn_amb_00016659,2026-07-09T19:18:00+00:00,PAYMENT_INITIATED,1,,syn_acct_217301,,False,False,0.0,0,ambient,syn_beneficiary_957213,1476.0,syn_device_849224,,4600.98,1869.84,0.4064,,,,,,,897.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_279451,,,,syn_amb_00016660,2026-08-22T02:07:00+00:00,PAYMENT_INITIATED,1,,syn_acct_279451,,False,False,0.0,0,ambient,syn_beneficiary_524976,375.0,syn_device_138657,,7878.54,2794.52,0.3547,,,,,,,3768.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_273148,,,,syn_amb_00016661,2026-08-22T20:51:00+00:00,PAYMENT_INITIATED,1,,syn_acct_273148,,False,False,0.0,0,ambient,syn_beneficiary_977511,706.0,syn_device_862411,,1379.84,2864.82,2.0762,,,,,,,1114.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_301629,,,,syn_amb_00016662,2026-07-29T04:50:00+00:00,PAYMENT_INITIATED,1,,syn_acct_301629,,False,False,0.0,0,ambient,syn_beneficiary_961542,1022.0,syn_device_860611,,2109.18,3562.62,1.6891,,,,,,,2406.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_608993,,,,syn_amb_00016663,2026-06-23T10:16:00+00:00,PAYMENT_INITIATED,1,,syn_acct_608993,,False,False,0.0,0,ambient,syn_beneficiary_137892,1294.0,syn_device_955633,,3125.18,2834.85,0.9071,,,,,,,2274.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_677057,,,,syn_amb_00016664,2026-07-25T12:08:00+00:00,PAYMENT_REPEATED,1,,syn_acct_677057,,False,False,0.0,0,ambient,syn_beneficiary_428304,1292.0,syn_device_599895,,5104.95,2365.12,0.4633,,,5.0,,,,2272.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_793384,,,,syn_amb_00016665,2026-06-27T05:06:00+00:00,PAYMENT_INITIATED,1,,syn_acct_793384,,False,False,0.0,0,ambient,syn_beneficiary_426374,1344.0,syn_device_458915,,2058.58,2410.19,1.1708,,,,,,,2761.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_156802,,,,syn_amb_00016666,2026-08-27T09:46:00+00:00,SESSION_STARTED,1,,syn_acct_156802,,False,False,0.0,0,ambient,syn_beneficiary_467966,1792.0,syn_device_201569,,,,,,,,,,,3959.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_526156,,,,syn_amb_00016667,2026-06-18T05:51:00+00:00,PAYMENT_INITIATED,1,,syn_acct_526156,,False,False,0.0,0,ambient,syn_beneficiary_659714,120.0,syn_device_559204,,1783.58,632.99,0.3549,,,,,,,1882.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_153045,,,,syn_amb_00016668,2026-07-25T14:05:00+00:00,SESSION_STARTED,1,,syn_acct_153045,,False,False,0.0,0,ambient,syn_beneficiary_295948,1076.0,syn_device_181917,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_857168,,,,syn_amb_00016669,2026-08-12T19:08:00+00:00,SESSION_STARTED,1,,syn_acct_857168,,False,False,0.0,0,ambient,syn_beneficiary_605669,275.0,syn_device_450054,,,,,,,,,,,3615.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_159642,,,,syn_amb_00016670,2026-07-05T01:46:00+00:00,SESSION_STARTED,1,,syn_acct_159642,,False,False,0.0,0,ambient,syn_beneficiary_761887,576.0,syn_device_566966,,,,,,,,,,,1660.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_514850,,,,syn_amb_00016671,2026-07-13T12:15:00+00:00,PAYMENT_INITIATED,1,,syn_acct_514850,,False,False,0.0,0,ambient,syn_beneficiary_364867,26.0,syn_device_666079,,5411.22,5312.74,0.9818,,,,,,,2081.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_898975,,,,syn_amb_00016672,2026-08-05T07:10:00+00:00,PAYMENT_INITIATED,1,,syn_acct_898975,,False,False,0.0,0,ambient,syn_beneficiary_400119,1280.0,syn_device_654971,,5956.81,2728.22,0.458,,,,,,,3116.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_589710,,,,syn_amb_00016673,2026-06-21T17:00:00+00:00,SESSION_STARTED,1,,syn_acct_589710,,False,False,0.0,0,ambient,syn_beneficiary_457094,835.0,syn_device_342246,,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_671412,,,,syn_amb_00016674,2026-07-21T03:11:00+00:00,PAYMENT_INITIATED,1,,syn_acct_671412,,False,False,0.0,0,ambient,syn_beneficiary_572409,799.0,syn_device_204107,,7438.75,8480.92,1.1401,,,,,,,1085.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_329974,,,,syn_amb_00016675,2026-07-26T21:27:00+00:00,PAYMENT_INITIATED,1,,syn_acct_329974,,False,False,0.0,0,ambient,syn_beneficiary_130233,288.0,syn_device_971481,,11562.24,12246.72,1.0592,,,,,,,3555.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_835392,,,,syn_amb_00016676,2026-06-23T06:07:00+00:00,PAYMENT_INITIATED,1,,syn_acct_835392,,False,False,0.0,0,ambient,syn_beneficiary_222785,580.0,syn_device_542660,,6207.19,5744.13,0.9254,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_272634,,,,syn_amb_00016677,2026-08-14T15:35:00+00:00,PAYMENT_INITIATED,1,,syn_acct_272634,,False,False,0.0,0,ambient,syn_beneficiary_699009,790.0,syn_device_842428,,2690.27,4865.35,1.8085,,,,,,,1548.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_359947,,,,syn_amb_00016678,2026-07-11T18:28:00+00:00,SESSION_STARTED,1,,syn_acct_359947,,False,False,0.0,0,ambient,syn_beneficiary_510812,1405.0,syn_device_481863,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_324643,,,,syn_amb_00016679,2026-06-25T23:12:00+00:00,PAYMENT_INITIATED,1,,syn_acct_324643,,False,False,0.0,0,ambient,syn_beneficiary_702497,1307.0,syn_device_727079,,3175.03,1555.13,0.4898,,,,,,,3704.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_684004,,,,syn_amb_00016680,2026-07-24T00:19:00+00:00,FUNDS_RECEIVED,1,,syn_acct_684004,,False,False,0.0,0,ambient,syn_beneficiary_569483,705.0,syn_device_627502,,4843.25,3181.05,0.6568,,,,,,,1968.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_609231,,,,syn_amb_00016681,2026-06-24T14:10:00+00:00,PAYMENT_INITIATED,1,,syn_acct_609231,,False,False,0.0,0,ambient,syn_beneficiary_604069,896.0,syn_device_158160,,3465.43,6500.8,1.8759,,,,,,,2358.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_182582,,,,syn_amb_00016682,2026-06-03T07:17:00+00:00,PAYMENT_INITIATED,1,,syn_acct_182582,,False,False,0.0,0,ambient,syn_beneficiary_410811,1649.0,syn_device_251979,,1342.2,2557.56,1.9055,,,,,,,1472.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_197793,,,,syn_amb_00016683,2026-07-27T06:43:00+00:00,PAYMENT_INITIATED,1,,syn_acct_197793,,False,False,0.0,0,ambient,syn_beneficiary_491977,1426.0,syn_device_711017,,1416.61,2405.12,1.6978,,,,,,,3761.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_294851,,,,syn_amb_00016684,2026-06-27T11:54:00+00:00,PAYMENT_INITIATED,1,,syn_acct_294851,,False,False,0.0,0,ambient,syn_beneficiary_784509,252.0,syn_device_837992,,5510.8,9341.36,1.6951,,,,,,,253.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_791798,,,,syn_amb_00016685,2026-06-05T21:32:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_791798,,False,False,0.0,0,ambient,syn_beneficiary_303989,1309.0,syn_device_952853,,,,,,,,,,,736.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_809570,,,,syn_amb_00016686,2026-06-03T20:10:00+00:00,SESSION_STARTED,1,,syn_acct_809570,,False,False,0.0,0,ambient,syn_beneficiary_188948,573.0,syn_device_640878,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_349565,,,,syn_amb_00016687,2026-06-18T00:13:00+00:00,PAYMENT_INITIATED,1,,syn_acct_349565,,False,False,0.0,0,ambient,syn_beneficiary_250177,754.0,syn_device_309010,,2379.01,4773.25,2.0064,,,,,,,2435.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_120422,,,,syn_amb_00016688,2026-08-03T04:17:00+00:00,PAYMENT_INITIATED,1,,syn_acct_120422,,False,False,0.0,0,ambient,syn_beneficiary_980842,1783.0,syn_device_803315,,3113.34,6556.69,2.106,,,,,,,2870.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_324643,,,,syn_amb_00016689,2026-08-16T23:49:00+00:00,PAYMENT_INITIATED,1,,syn_acct_324643,,False,False,0.0,0,ambient,syn_beneficiary_267772,1653.0,syn_device_414996,,3175.03,5113.07,1.6104,,,,,,,2127.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_939482,,,,syn_amb_00016690,2026-08-12T19:23:00+00:00,PAYMENT_INITIATED,1,,syn_acct_939482,,False,False,0.0,0,ambient,syn_beneficiary_640601,1263.0,syn_device_273540,,6899.63,6304.19,0.9137,,,,,,,1214.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_167136,,,,syn_amb_00016691,2026-07-08T20:12:00+00:00,FUNDS_RECEIVED,1,,syn_acct_167136,,False,False,0.0,0,ambient,syn_beneficiary_913522,1609.0,syn_device_352783,,6725.66,3463.71,0.515,,,,,,,3906.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_665158,,,,syn_amb_00016692,2026-07-12T17:01:00+00:00,PAYMENT_INITIATED,1,,syn_acct_665158,,False,False,0.0,0,ambient,syn_beneficiary_255372,437.0,syn_device_380450,,3617.62,3959.49,1.0945,,,,,,,1985.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_452944,,,,syn_amb_00016693,2026-06-18T00:38:00+00:00,SESSION_STARTED,1,,syn_acct_452944,,False,False,0.0,0,ambient,syn_beneficiary_986826,1449.0,syn_device_682762,,,,,,,,,,,1697.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_632323,,,,syn_amb_00016694,2026-07-21T05:22:00+00:00,PAYMENT_INITIATED,1,,syn_acct_632323,,False,False,0.0,0,ambient,syn_beneficiary_991041,330.0,syn_device_721501,,3470.9,1651.45,0.4758,,,,,,,2418.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_126225,,,,syn_amb_00016695,2026-06-27T22:53:00+00:00,PAYMENT_INITIATED,1,,syn_acct_126225,,False,False,0.0,0,ambient,syn_beneficiary_961911,61.0,syn_device_937407,,10260.9,18236.7,1.7773,,,,,,,314.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_871476,,,,syn_amb_00016696,2026-06-13T18:11:00+00:00,PAYMENT_INITIATED,1,,syn_acct_871476,,False,False,0.0,0,ambient,syn_beneficiary_822863,1635.0,syn_device_863576,,9862.4,4883.86,0.4952,,,,,,,1372.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_272634,,,,syn_amb_00016697,2026-08-16T06:00:00+00:00,PAYMENT_INITIATED,1,,syn_acct_272634,,False,False,0.0,0,ambient,syn_beneficiary_806353,1487.0,syn_device_152268,,2690.27,1024.99,0.381,,,,,,,1661.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_300896,,,,syn_amb_00016698,2026-08-15T08:35:00+00:00,PAYMENT_REPEATED,1,,syn_acct_300896,,False,False,0.0,0,ambient,syn_beneficiary_364445,204.0,syn_device_832019,,8282.93,16112.78,1.9453,,,3.0,,,,2068.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_207175,,,,syn_amb_00016699,2026-06-03T21:31:00+00:00,SESSION_STARTED,1,,syn_acct_207175,,False,False,0.0,0,ambient,syn_beneficiary_727097,587.0,syn_device_741006,,,,,,,,,,,3973.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_577110,,,,syn_amb_00016700,2026-08-20T06:31:00+00:00,SESSION_STARTED,1,,syn_acct_577110,,False,False,0.0,0,ambient,syn_beneficiary_506869,1302.0,syn_device_594612,,,,,,,,,,,701.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_262316,,,,syn_amb_00016701,2026-08-02T20:18:00+00:00,PAYMENT_INITIATED,1,,syn_acct_262316,,False,False,0.0,0,ambient,syn_beneficiary_203569,592.0,syn_device_127055,,4168.82,1907.65,0.4576,,,,,,,325.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_694731,,,,syn_amb_00016702,2026-08-21T19:07:00+00:00,PAYMENT_INITIATED,1,,syn_acct_694731,,False,False,0.0,0,ambient,syn_beneficiary_419992,121.0,syn_device_714618,,5027.95,2251.01,0.4477,,,,,,,1719.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_623481,,,,syn_amb_00016703,2026-07-03T02:14:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_623481,,False,False,0.0,0,ambient,syn_beneficiary_870028,1498.0,syn_device_976922,,,,,,,,,,,377.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_456778,,,,syn_amb_00016704,2026-06-09T16:48:00+00:00,PAYMENT_INITIATED,1,,syn_acct_456778,,False,False,0.0,0,ambient,syn_beneficiary_728760,1065.0,syn_device_153750,,4286.46,6927.35,1.6161,,,,,,,3438.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_617488,,,,syn_amb_00016705,2026-06-20T12:03:00+00:00,FUNDS_RECEIVED,1,,syn_acct_617488,,False,False,0.0,0,ambient,syn_beneficiary_751595,131.0,syn_device_355064,,903.5,1836.27,2.0324,,,,,,,917.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_585100,,,,syn_amb_00016706,2026-08-24T08:36:00+00:00,SESSION_STARTED,1,,syn_acct_585100,,False,False,0.0,0,ambient,syn_beneficiary_560863,1392.0,syn_device_183963,,,,,,,,,,,1942.0,,,,,,,,,,,,,,,,,,,,,,,,
