sender_account_id,urgency_level,channel_switch_count,content_available,event_id,occurred_at,event_type,sequence,chain_id,group_key,attack_family,is_attack,fraud_contributing,value_at_risk_inr,label,source,beneficiary_id,beneficiary_age_days,device_id,customer_authorized,sender_baseline_amount_inr,amount_inr,amount_to_baseline_ratio,payment_count,payment_interval_minutes,campaign_duration_minutes,strong_authentication_passed,customer_confirmation_complete,network_id,session_age_seconds,device_is_new,network_is_new,change_risk_band,supplier_id,supplier_relationship_days,approval_step_count,session_history_depth,merchant_id,outflow_ratio,warmup_event_count,device_shared_across_accounts,network_shared_across_accounts,sender_count,beneficiary_count,mule_count,identity_id,profile_consistency_score,linked_attribute_count,document_consistency_score,liveness_confidence,verification_retry_count,device_reused_across_profiles,account_age_days,dormancy_days_before_activity
syn_acct_823378,,,,syn_amb_00028130,2026-08-21T14:21:00+00:00,PAYMENT_REPEATED,1,,syn_acct_823378,,False,False,0.0,0,ambient,syn_beneficiary_112356,470.0,syn_device_129648,,5259.51,11406.3,2.1687,2.0,,,,,,1568.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_163556,,,,syn_amb_00028131,2026-08-06T11:42:00+00:00,PAYMENT_INITIATED,1,,syn_acct_163556,,False,False,0.0,0,ambient,syn_beneficiary_982726,432.0,syn_device_763931,,9705.58,15616.28,1.609,,,,,,,3429.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_407757,,,,syn_amb_00028132,2026-08-06T00:41:00+00:00,FUNDS_RECEIVED,1,,syn_acct_407757,,False,False,0.0,0,ambient,syn_beneficiary_449085,1380.0,syn_device_980763,,1293.15,477.82,0.3695,,,,,,,1903.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_781446,,,,syn_amb_00028133,2026-07-10T02:26:00+00:00,PAYMENT_INITIATED,1,,syn_acct_781446,,False,False,0.0,0,ambient,syn_beneficiary_762690,115.0,syn_device_294869,,7521.99,13723.12,1.8244,,,,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_171849,,,,syn_amb_00028134,2026-06-15T04:09:00+00:00,FUNDS_RECEIVED,1,,syn_acct_171849,,False,False,0.0,0,ambient,syn_beneficiary_988936,1531.0,syn_device_417027,,8521.71,4047.81,0.475,,,,,,,1399.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_456699,,,,syn_amb_00028135,2026-06-26T15:48:00+00:00,PAYMENT_INITIATED,1,,syn_acct_456699,,False,False,0.0,0,ambient,syn_beneficiary_605784,705.0,syn_device_405438,,1921.44,1901.84,0.9898,,,,,,,3933.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_989921,,,,syn_amb_00028136,2026-07-31T09:14:00+00:00,PAYMENT_REPEATED,1,,syn_acct_989921,,False,False,0.0,0,ambient,syn_beneficiary_384406,1699.0,syn_device_170138,,4664.52,5583.43,1.197,3.0,,,,,,1653.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_163556,,,,syn_amb_00028137,2026-07-04T22:34:00+00:00,PAYMENT_INITIATED,1,,syn_acct_163556,,False,False,0.0,0,ambient,syn_beneficiary_131424,314.0,syn_device_120643,,9705.58,5466.18,0.5632,,,,,,,1267.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_351083,,,,syn_amb_00028138,2026-07-28T21:45:00+00:00,PAYMENT_INITIATED,1,,syn_acct_351083,,False,False,0.0,0,ambient,syn_beneficiary_268640,1636.0,syn_device_311824,,9895.41,20008.52,2.022,,,,,,,3028.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_260265,,,,syn_amb_00028139,2026-08-11T18:55:00+00:00,FUNDS_RECEIVED,1,,syn_acct_260265,,False,False,0.0,0,ambient,syn_beneficiary_692564,1421.0,syn_device_711264,,5435.76,10194.77,1.8755,,,,,,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_526833,,,,syn_amb_00028140,2026-07-10T03:02:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_526833,,False,False,0.0,0,ambient,syn_beneficiary_684937,1567.0,syn_device_115789,,,,,,,,,,,1808.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_988662,,,,syn_amb_00028141,2026-06-21T20:20:00+00:00,SESSION_STARTED,1,,syn_acct_988662,,False,False,0.0,0,ambient,syn_beneficiary_624241,435.0,syn_device_904771,,,,,,,,,,,1186.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_988662,,,,syn_amb_00028142,2026-06-23T19:47:00+00:00,PAYMENT_INITIATED,1,,syn_acct_988662,,False,False,0.0,0,ambient,syn_beneficiary_440996,362.0,syn_device_306183,,4902.13,10119.47,2.0643,,,,,,,3037.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_581741,,,,syn_amb_00028143,2026-07-17T08:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_581741,,False,False,0.0,0,ambient,syn_beneficiary_153481,1504.0,syn_device_814249,,6570.46,6446.28,0.9811,,,,,,,1697.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_997546,,,,syn_amb_00028144,2026-08-04T15:40:00+00:00,SESSION_STARTED,1,,syn_acct_997546,,False,False,0.0,0,ambient,syn_beneficiary_680936,241.0,syn_device_988057,,,,,,,,,,,1422.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_946335,,,,syn_amb_00028145,2026-07-06T11:13:00+00:00,SESSION_STARTED,1,,syn_acct_946335,,False,False,0.0,0,ambient,syn_beneficiary_319024,576.0,syn_device_891246,,,,,,,,,,,3077.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_456699,,,,syn_amb_00028146,2026-08-09T11:53:00+00:00,PAYMENT_INITIATED,1,,syn_acct_456699,,False,False,0.0,0,ambient,syn_beneficiary_531529,96.0,syn_device_496643,,1921.44,1511.98,0.7869,,,,,,,1062.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_202664,,,,syn_amb_00028147,2026-07-12T07:02:00+00:00,PAYMENT_REPEATED,1,,syn_acct_202664,,False,False,0.0,0,ambient,syn_beneficiary_294097,1293.0,syn_device_737435,,11847.7,16351.01,1.3801,2.0,,,,,,3127.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_249811,,,,syn_amb_00028148,2026-08-23T10:22:00+00:00,PAYMENT_REPEATED,1,,syn_acct_249811,,False,False,0.0,0,ambient,syn_beneficiary_871802,77.0,syn_device_580210,,1971.3,2658.69,1.3487,6.0,,,,,,1861.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_665579,,,,syn_amb_00028149,2026-08-27T20:28:00+00:00,PAYMENT_INITIATED,1,,syn_acct_665579,,False,False,0.0,0,ambient,syn_beneficiary_112079,1558.0,syn_device_549960,,9160.91,13687.32,1.4941,,,,,,,466.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_172574,,,,syn_amb_00028150,2026-08-03T13:28:00+00:00,PAYMENT_INITIATED,1,,syn_acct_172574,,False,False,0.0,0,ambient,syn_beneficiary_112860,1358.0,syn_device_376248,,7282.53,13108.55,1.8,,,,,,,1983.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_287330,,,,syn_amb_00028151,2026-08-20T04:03:00+00:00,PAYMENT_INITIATED,1,,syn_acct_287330,,False,False,0.0,0,ambient,syn_beneficiary_890953,1721.0,syn_device_548868,,11542.73,16260.24,1.4087,,,,,,,1041.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_267414,,,,syn_amb_00028152,2026-06-24T22:37:00+00:00,SESSION_STARTED,1,,syn_acct_267414,,False,False,0.0,0,ambient,syn_beneficiary_460763,856.0,syn_device_725024,,,,,,,,,,,874.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_351083,,,,syn_amb_00028153,2026-07-05T08:01:00+00:00,SESSION_STARTED,1,,syn_acct_351083,,False,False,0.0,0,ambient,syn_beneficiary_831240,1655.0,syn_device_509588,,,,,,,,,,,1712.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_274389,,,,syn_amb_00028154,2026-08-22T09:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_274389,,False,False,0.0,0,ambient,syn_beneficiary_844830,1248.0,syn_device_195233,,11553.16,10883.08,0.942,,,,,,,785.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_102260,,,,syn_amb_00028155,2026-08-23T16:04:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_102260,,False,False,0.0,0,ambient,syn_beneficiary_691088,1756.0,syn_device_245932,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_539898,,,,syn_amb_00028156,2026-06-01T20:57:00+00:00,PAYMENT_INITIATED,1,,syn_acct_539898,,False,False,0.0,0,ambient,syn_beneficiary_342854,654.0,syn_device_164681,,3936.38,5146.42,1.3074,,,,,,,428.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_245051,,,,syn_amb_00028157,2026-06-11T20:07:00+00:00,PAYMENT_INITIATED,1,,syn_acct_245051,,False,False,0.0,0,ambient,syn_beneficiary_804418,1781.0,syn_device_822312,,9175.91,19878.69,2.1664,,,,,,,2233.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_704201,,,,syn_amb_00028158,2026-06-04T19:47:00+00:00,FUNDS_RECEIVED,1,,syn_acct_704201,,False,False,0.0,0,ambient,syn_beneficiary_666762,676.0,syn_device_420583,,7360.3,15754.72,2.1405,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_590785,,,,syn_amb_00028159,2026-07-16T17:14:00+00:00,PAYMENT_REPEATED,1,,syn_acct_590785,,False,False,0.0,0,ambient,syn_beneficiary_760222,211.0,syn_device_748374,,2587.02,1225.73,0.4738,4.0,,,,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_680099,,,,syn_amb_00028160,2026-06-15T07:17:00+00:00,FUNDS_RECEIVED,1,,syn_acct_680099,,False,False,0.0,0,ambient,syn_beneficiary_388377,141.0,syn_device_919058,,1444.92,1372.24,0.9497,,,,,,,2947.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_577110,,,,syn_amb_00028161,2026-06-01T13:29:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_577110,,False,False,0.0,0,ambient,syn_beneficiary_417106,1602.0,syn_device_572106,,,,,,,,,,,2505.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_930555,,,,syn_amb_00028162,2026-06-09T06:51:00+00:00,PAYMENT_INITIATED,1,,syn_acct_930555,,False,False,0.0,0,ambient,syn_beneficiary_988611,483.0,syn_device_723904,,1261.31,1312.65,1.0407,,,,,,,417.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_654816,,,,syn_amb_00028163,2026-07-23T14:46:00+00:00,PAYMENT_INITIATED,1,,syn_acct_654816,,False,False,0.0,0,ambient,syn_beneficiary_333601,731.0,syn_device_394543,,4877.74,9515.5,1.9508,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_100599,,,,syn_amb_00028164,2026-06-24T14:04:00+00:00,PAYMENT_INITIATED,1,,syn_acct_100599,,False,False,0.0,0,ambient,syn_beneficiary_972534,301.0,syn_device_652827,,7852.23,4461.64,0.5682,,,,,,,2245.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_623481,,,,syn_amb_00028165,2026-08-10T05:52:00+00:00,PAYMENT_INITIATED,1,,syn_acct_623481,,False,False,0.0,0,ambient,syn_beneficiary_538957,112.0,syn_device_439759,,1365.36,1407.28,1.0307,,,,,,,724.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_299122,,,,syn_amb_00028166,2026-08-24T08:27:00+00:00,FUNDS_RECEIVED,1,,syn_acct_299122,,False,False,0.0,0,ambient,syn_beneficiary_504633,658.0,syn_device_400922,,3462.23,6535.31,1.8876,,,,,,,2049.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_671858,,,,syn_amb_00028167,2026-08-21T20:11:00+00:00,SESSION_STARTED,1,,syn_acct_671858,,False,False,0.0,0,ambient,syn_beneficiary_525569,418.0,syn_device_429682,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_658582,,,,syn_amb_00028168,2026-08-09T14:52:00+00:00,PAYMENT_REPEATED,1,,syn_acct_658582,,False,False,0.0,0,ambient,syn_beneficiary_560876,247.0,syn_device_348250,,4560.37,1567.86,0.3438,6.0,,,,,,3433.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_471507,,,,syn_amb_00028169,2026-08-24T02:56:00+00:00,SESSION_STARTED,1,,syn_acct_471507,,False,False,0.0,0,ambient,syn_beneficiary_706268,735.0,syn_device_338918,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_930555,,,,syn_amb_00028170,2026-08-18T23:14:00+00:00,FUNDS_RECEIVED,1,,syn_acct_930555,,False,False,0.0,0,ambient,syn_beneficiary_150156,1168.0,syn_device_518189,,1261.31,1495.66,1.1858,,,,,,,3527.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_197793,,,,syn_amb_00028171,2026-06-21T15:46:00+00:00,PAYMENT_INITIATED,1,,syn_acct_197793,,False,False,0.0,0,ambient,syn_beneficiary_946197,115.0,syn_device_289520,,1416.61,943.18,0.6658,,,,,,,862.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_170674,,,,syn_amb_00028172,2026-06-04T15:23:00+00:00,PAYMENT_INITIATED,1,,syn_acct_170674,,False,False,0.0,0,ambient,syn_beneficiary_923719,1485.0,syn_device_525997,,2339.09,2429.61,1.0387,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_174441,,,,syn_amb_00028173,2026-06-16T02:56:00+00:00,PAYMENT_INITIATED,1,,syn_acct_174441,,False,False,0.0,0,ambient,syn_beneficiary_695902,1.0,syn_device_480261,,10187.5,9812.6,0.9632,,,,,,,1719.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_772097,,,,syn_amb_00028174,2026-07-13T10:10:00+00:00,SESSION_STARTED,1,,syn_acct_772097,,False,False,0.0,0,ambient,syn_beneficiary_874026,1024.0,syn_device_820364,,,,,,,,,,,871.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_153045,,,,syn_amb_00028175,2026-07-04T03:16:00+00:00,SESSION_STARTED,1,,syn_acct_153045,,False,False,0.0,0,ambient,syn_beneficiary_163413,519.0,syn_device_633339,,,,,,,,,,,573.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_220116,,,,syn_amb_00028176,2026-07-12T23:14:00+00:00,PAYMENT_REPEATED,1,,syn_acct_220116,,False,False,0.0,0,ambient,syn_beneficiary_309101,179.0,syn_device_397298,,1670.68,2195.44,1.3141,6.0,,,,,,3030.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_279451,,,,syn_amb_00028177,2026-08-28T02:36:00+00:00,SESSION_STARTED,1,,syn_acct_279451,,False,False,0.0,0,ambient,syn_beneficiary_246322,1748.0,syn_device_624721,,,,,,,,,,,245.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_216739,,,,syn_amb_00028178,2026-07-07T06:22:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_216739,,False,False,0.0,0,ambient,syn_beneficiary_420659,1531.0,syn_device_323502,,,,,,,,,,,3547.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_426858,,,,syn_amb_00028179,2026-06-26T12:45:00+00:00,PAYMENT_INITIATED,1,,syn_acct_426858,,False,False,0.0,0,ambient,syn_beneficiary_315870,1029.0,syn_device_288705,,6944.84,4858.61,0.6996,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_887352,,,,syn_amb_00028180,2026-06-28T02:51:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_887352,,False,False,0.0,0,ambient,syn_beneficiary_240507,282.0,syn_device_265718,,,,,,,,,,,3184.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_766563,,,,syn_amb_00028181,2026-06-29T18:03:00+00:00,PAYMENT_INITIATED,1,,syn_acct_766563,,False,False,0.0,0,ambient,syn_beneficiary_206144,1475.0,syn_device_283132,,10386.97,7851.51,0.7559,,,,,,,1198.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_126225,,,,syn_amb_00028182,2026-06-26T05:42:00+00:00,PAYMENT_INITIATED,1,,syn_acct_126225,,False,False,0.0,0,ambient,syn_beneficiary_223738,610.0,syn_device_410898,,10260.9,22273.34,2.1707,,,,,,,1772.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_982554,,,,syn_amb_00028183,2026-06-06T06:02:00+00:00,PAYMENT_INITIATED,1,,syn_acct_982554,,False,False,0.0,0,ambient,syn_beneficiary_685577,47.0,syn_device_382829,,11620.45,8756.01,0.7535,,,,,,,3985.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_705397,,,,syn_amb_00028184,2026-08-13T16:39:00+00:00,PAYMENT_INITIATED,1,,syn_acct_705397,,False,False,0.0,0,ambient,syn_beneficiary_132749,406.0,syn_device_490986,,1650.0,2706.66,1.6404,,,,,,,2398.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_115474,,,,syn_amb_00028185,2026-07-05T12:43:00+00:00,PAYMENT_INITIATED,1,,syn_acct_115474,,False,False,0.0,0,ambient,syn_beneficiary_868813,36.0,syn_device_299534,,9457.05,20245.65,2.1408,,,,,,,2396.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_321231,,,,syn_amb_00028186,2026-08-17T09:05:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_321231,,False,False,0.0,0,ambient,syn_beneficiary_444693,143.0,syn_device_173019,,,,,,,,,,,1094.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_399105,,,,syn_amb_00028187,2026-07-17T18:15:00+00:00,FUNDS_RECEIVED,1,,syn_acct_399105,,False,False,0.0,0,ambient,syn_beneficiary_522985,151.0,syn_device_820732,,7515.04,3375.76,0.4492,,,,,,,2144.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_299659,,,,syn_amb_00028188,2026-06-22T08:47:00+00:00,SESSION_STARTED,1,,syn_acct_299659,,False,False,0.0,0,ambient,syn_beneficiary_495582,861.0,syn_device_670454,,,,,,,,,,,1766.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_161483,,,,syn_amb_00028189,2026-08-28T04:14:00+00:00,PAYMENT_INITIATED,1,,syn_acct_161483,,False,False,0.0,0,ambient,syn_beneficiary_929086,1045.0,syn_device_548248,,1094.71,1187.65,1.0849,,,,,,,366.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_161483,,,,syn_amb_00028190,2026-07-29T18:41:00+00:00,SESSION_STARTED,1,,syn_acct_161483,,False,False,0.0,0,ambient,syn_beneficiary_545003,688.0,syn_device_831717,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_802729,,,,syn_amb_00028191,2026-07-19T15:32:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_802729,,False,False,0.0,0,ambient,syn_beneficiary_507037,982.0,syn_device_159172,,,,,,,,,,,850.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_653306,,,,syn_amb_00028192,2026-06-30T08:37:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_653306,,False,False,0.0,0,ambient,syn_beneficiary_152800,121.0,syn_device_718073,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_482554,,,,syn_amb_00028193,2026-06-22T16:16:00+00:00,SESSION_STARTED,1,,syn_acct_482554,,False,False,0.0,0,ambient,syn_beneficiary_363145,1127.0,syn_device_847107,,,,,,,,,,,3905.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_677057,,,,syn_amb_00028194,2026-08-21T09:16:00+00:00,PAYMENT_INITIATED,1,,syn_acct_677057,,False,False,0.0,0,ambient,syn_beneficiary_213465,975.0,syn_device_154463,,5104.95,10674.96,2.0911,,,,,,,3755.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_769987,,,,syn_amb_00028195,2026-06-24T13:49:00+00:00,PAYMENT_REPEATED,1,,syn_acct_769987,,False,False,0.0,0,ambient,syn_beneficiary_477711,858.0,syn_device_616921,,3351.45,1676.73,0.5003,3.0,,,,,,3817.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_969693,,,,syn_amb_00028196,2026-08-06T06:34:00+00:00,PAYMENT_INITIATED,1,,syn_acct_969693,,False,False,0.0,0,ambient,syn_beneficiary_365024,23.0,syn_device_727549,,10394.11,3220.1,0.3098,,,,,,,916.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_551989,,,,syn_amb_00028197,2026-06-14T14:10:00+00:00,FUNDS_RECEIVED,1,,syn_acct_551989,,False,False,0.0,0,ambient,syn_beneficiary_738159,1072.0,syn_device_604762,,10690.87,6594.13,0.6168,,,,,,,3514.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_407757,,,,syn_amb_00028198,2026-08-12T03:06:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_407757,,False,False,0.0,0,ambient,syn_beneficiary_358750,828.0,syn_device_678030,,,,,,,,,,,1095.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_665492,,,,syn_amb_00028199,2026-08-26T06:55:00+00:00,PAYMENT_REPEATED,1,,syn_acct_665492,,False,False,0.0,0,ambient,syn_beneficiary_401321,295.0,syn_device_526491,,3106.81,4459.83,1.4355,4.0,,,,,,695.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_234628,,,,syn_amb_00028200,2026-08-17T02:12:00+00:00,PAYMENT_INITIATED,1,,syn_acct_234628,,False,False,0.0,0,ambient,syn_beneficiary_259309,396.0,syn_device_540621,,5709.76,7844.64,1.3739,,,,,,,1607.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_234628,,,,syn_amb_00028201,2026-07-03T20:03:00+00:00,PAYMENT_INITIATED,1,,syn_acct_234628,,False,False,0.0,0,ambient,syn_beneficiary_486997,1697.0,syn_device_832280,,5709.76,8789.6,1.5394,,,,,,,2514.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_246316,,,,syn_amb_00028202,2026-07-15T11:46:00+00:00,PAYMENT_INITIATED,1,,syn_acct_246316,,False,False,0.0,0,ambient,syn_beneficiary_364693,1102.0,syn_device_767968,,5846.75,6416.81,1.0975,,,,,,,1854.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_717889,,,,syn_amb_00028203,2026-08-17T18:08:00+00:00,PAYMENT_INITIATED,1,,syn_acct_717889,,False,False,0.0,0,ambient,syn_beneficiary_484824,1301.0,syn_device_806171,,8273.6,5805.59,0.7017,,,,,,,1537.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_855731,,,,syn_amb_00028204,2026-08-28T23:00:00+00:00,SESSION_STARTED,1,,syn_acct_855731,,False,False,0.0,0,ambient,syn_beneficiary_923979,1129.0,syn_device_715565,,,,,,,,,,,1073.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_992697,,,,syn_amb_00028205,2026-07-21T22:52:00+00:00,PAYMENT_REPEATED,1,,syn_acct_992697,,False,False,0.0,0,ambient,syn_beneficiary_575321,1355.0,syn_device_913676,,7409.41,6376.54,0.8606,2.0,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_169403,,,,syn_amb_00028206,2026-08-13T12:11:00+00:00,PAYMENT_INITIATED,1,,syn_acct_169403,,False,False,0.0,0,ambient,syn_beneficiary_264561,698.0,syn_device_459450,,9493.1,17796.71,1.8747,,,,,,,3441.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_460663,,,,syn_amb_00028207,2026-08-09T13:27:00+00:00,SESSION_STARTED,1,,syn_acct_460663,,False,False,0.0,0,ambient,syn_beneficiary_444685,307.0,syn_device_405435,,,,,,,,,,,1969.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_531071,,,,syn_amb_00028208,2026-06-19T22:29:00+00:00,PAYMENT_INITIATED,1,,syn_acct_531071,,False,False,0.0,0,ambient,syn_beneficiary_113077,588.0,syn_device_628219,,2554.7,4077.81,1.5962,,,,,,,1821.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_678856,,,,syn_amb_00028209,2026-07-27T05:27:00+00:00,PAYMENT_INITIATED,1,,syn_acct_678856,,False,False,0.0,0,ambient,syn_beneficiary_690461,102.0,syn_device_437117,,10578.82,19262.97,1.8209,,,,,,,3043.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_864544,,,,syn_amb_00028210,2026-08-29T10:28:00+00:00,PAYMENT_INITIATED,1,,syn_acct_864544,,False,False,0.0,0,ambient,syn_beneficiary_187808,98.0,syn_device_264741,,10891.73,23018.58,2.1134,,,,,,,2675.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_403445,,,,syn_amb_00028211,2026-08-17T01:13:00+00:00,PAYMENT_INITIATED,1,,syn_acct_403445,,False,False,0.0,0,ambient,syn_beneficiary_889007,169.0,syn_device_735859,,4016.17,7704.22,1.9183,,,,,,,1691.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_363626,,,,syn_amb_00028212,2026-06-20T12:40:00+00:00,PAYMENT_INITIATED,1,,syn_acct_363626,,False,False,0.0,0,ambient,syn_beneficiary_171551,609.0,syn_device_764478,,985.17,384.22,0.39,,,,,,,3214.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_976638,,,,syn_amb_00028213,2026-07-03T04:20:00+00:00,PAYMENT_INITIATED,1,,syn_acct_976638,,False,False,0.0,0,ambient,syn_beneficiary_328308,1396.0,syn_device_199924,,8209.74,17293.82,2.1065,,,,,,,1487.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_300896,,,,syn_amb_00028214,2026-07-01T16:01:00+00:00,PAYMENT_INITIATED,1,,syn_acct_300896,,False,False,0.0,0,ambient,syn_beneficiary_727719,140.0,syn_device_934979,,8282.93,3538.47,0.4272,,,,,,,3728.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_887352,,,,syn_amb_00028215,2026-06-09T18:27:00+00:00,SESSION_STARTED,1,,syn_acct_887352,,False,False,0.0,0,ambient,syn_beneficiary_468721,170.0,syn_device_114012,,,,,,,,,,,3593.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_471507,,,,syn_amb_00028216,2026-07-11T10:08:00+00:00,SESSION_STARTED,1,,syn_acct_471507,,False,False,0.0,0,ambient,syn_beneficiary_716477,832.0,syn_device_566148,,,,,,,,,,,1402.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_203198,,,,syn_amb_00028217,2026-07-19T22:37:00+00:00,PAYMENT_INITIATED,1,,syn_acct_203198,,False,False,0.0,0,ambient,syn_beneficiary_671098,1228.0,syn_device_516052,,5750.67,5772.52,1.0038,,,,,,,3927.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_325772,,,,syn_amb_00028218,2026-08-10T08:31:00+00:00,FUNDS_RECEIVED,1,,syn_acct_325772,,False,False,0.0,0,ambient,syn_beneficiary_103443,310.0,syn_device_737915,,8404.82,6264.11,0.7453,,,,,,,480.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_132938,,,,syn_amb_00028219,2026-08-10T17:29:00+00:00,SESSION_STARTED,1,,syn_acct_132938,,False,False,0.0,0,ambient,syn_beneficiary_591625,1496.0,syn_device_822711,,,,,,,,,,,2624.0,,,,,,,,,,,,,,,,,,,,,,,,
