sender_account_id,urgency_level,channel_switch_count,content_available,event_id,occurred_at,event_type,sequence,chain_id,group_key,attack_family,is_attack,fraud_contributing,value_at_risk_inr,label,source,beneficiary_id,beneficiary_age_days,beneficiary_kyc_tier,device_id,customer_authorized,balance_drain_ratio,add_to_payment_seconds,sender_baseline_amount_inr,amount_inr,amount_to_baseline_ratio,strong_authentication_passed,customer_confirmation_complete,payment_count,payment_interval_minutes,campaign_duration_minutes,receiver_inbound_sender_count,funds_dwell_time_seconds,network_id,session_age_seconds,device_is_new,network_is_new,change_risk_band,supplier_id,supplier_relationship_days,approval_step_count,session_history_depth,merchant_id,outflow_ratio,warmup_event_count,device_shared_across_accounts,network_shared_across_accounts,sender_count,beneficiary_count,mule_count,identity_id,profile_consistency_score,linked_attribute_count,document_consistency_score,liveness_confidence,verification_retry_count,device_reused_across_profiles,account_age_days,dormancy_days_before_activity
syn_acct_678856,,,,syn_amb_00018924,2026-08-10T13:53:00+00:00,PAYMENT_REPEATED,1,,syn_acct_678856,,False,False,0.0,0,ambient,syn_beneficiary_150273,661.0,,syn_device_693647,,,,10578.82,20737.66,1.9603,,,3.0,,,,,,2232.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_329258,,,,syn_amb_00018925,2026-06-23T06:20:00+00:00,FUNDS_RECEIVED,1,,syn_acct_329258,,False,False,0.0,0,ambient,syn_beneficiary_144602,1291.0,full_kyc,syn_device_527224,,,,3862.26,8065.56,2.0883,,,,,,8.0,643.0,,573.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_377932,,,,syn_amb_00018926,2026-06-15T23:22:00+00:00,PAYMENT_INITIATED,1,,syn_acct_377932,,False,False,0.0,0,ambient,syn_beneficiary_436711,877.0,,syn_device_943524,,0.807,52134.0,3984.59,5519.85,1.3853,,,,,,,,,658.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_198246,,,,syn_amb_00018927,2026-06-23T14:57:00+00:00,PAYMENT_INITIATED,1,,syn_acct_198246,,False,False,0.0,0,ambient,syn_beneficiary_269576,1632.0,,syn_device_677530,,0.4315,35246.0,4451.6,4840.67,1.0874,,,,,,,,,314.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_403445,,,,syn_amb_00018928,2026-06-10T11:23:00+00:00,FUNDS_RECEIVED,1,,syn_acct_403445,,False,False,0.0,0,ambient,syn_beneficiary_516577,1228.0,business_kyc,syn_device_841952,,,,4016.17,5532.27,1.3775,,,,,,74.0,149398.0,,1085.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_325772,,,,syn_amb_00018929,2026-06-04T00:25:00+00:00,PAYMENT_INITIATED,1,,syn_acct_325772,,False,False,0.0,0,ambient,syn_beneficiary_312569,977.0,,syn_device_490877,,0.2047,40500.0,8404.82,11849.96,1.4099,,,,,,,,,2799.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_207473,,,,syn_amb_00018930,2026-08-18T23:22:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_207473,,False,False,0.0,0,ambient,syn_beneficiary_179013,137.0,min_kyc,syn_device_732325,,,,,,,,,,,,,,,1876.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_559381,,,,syn_amb_00018931,2026-06-26T10:23:00+00:00,FUNDS_RECEIVED,1,,syn_acct_559381,,False,False,0.0,0,ambient,syn_beneficiary_715858,972.0,full_kyc,syn_device_799059,,,,6232.14,12477.99,2.0022,,,,,,95.0,3146.0,,2760.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_392075,,,,syn_amb_00018932,2026-08-19T19:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_392075,,False,False,0.0,0,ambient,syn_beneficiary_657184,1617.0,,syn_device_517107,,0.4519,51832.0,4587.98,8914.45,1.943,,,,,,,,,1393.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_220116,,,,syn_amb_00018933,2026-07-14T18:26:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_220116,,False,False,0.0,0,ambient,syn_beneficiary_197674,127.0,full_kyc,syn_device_945880,,,,,,,,,,,,,,,1202.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_272634,,,,syn_amb_00018934,2026-06-05T09:17:00+00:00,PAYMENT_INITIATED,1,,syn_acct_272634,,False,False,0.0,0,ambient,syn_beneficiary_775879,313.0,,syn_device_122893,,0.3062,14084.0,2690.27,5152.41,1.9152,,,,,,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_725380,,,,syn_amb_00018935,2026-07-28T23:38:00+00:00,PAYMENT_INITIATED,1,,syn_acct_725380,,False,False,0.0,0,ambient,syn_beneficiary_548213,331.0,,syn_device_142098,,0.5256,36441.0,1403.31,2822.76,2.0115,,,,,,,,,3595.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_330283,,,,syn_amb_00018936,2026-07-27T00:15:00+00:00,PAYMENT_INITIATED,1,,syn_acct_330283,,False,False,0.0,0,ambient,syn_beneficiary_402609,902.0,,syn_device_558058,,0.1774,1369.0,4137.29,5116.17,1.2366,,,,,,,,,734.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_412942,,,,syn_amb_00018937,2026-08-15T17:32:00+00:00,FUNDS_RECEIVED,1,,syn_acct_412942,,False,False,0.0,0,ambient,syn_beneficiary_527338,1664.0,min_kyc,syn_device_996062,,,,3345.34,7259.72,2.1701,,,,,,85.0,91265.0,,1503.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_544154,,,,syn_amb_00018938,2026-06-25T13:39:00+00:00,PAYMENT_INITIATED,1,,syn_acct_544154,,False,False,0.0,0,ambient,syn_beneficiary_639988,718.0,,syn_device_182029,,0.5897,55573.0,11449.65,12394.25,1.0825,,,,,,,,,2371.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_813536,,,,syn_amb_00018939,2026-08-01T01:46:00+00:00,PAYMENT_INITIATED,1,,syn_acct_813536,,False,False,0.0,0,ambient,syn_beneficiary_745701,896.0,,syn_device_545569,,0.6099,31581.0,10876.77,7732.3,0.7109,,,,,,,,,2117.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_335612,,,,syn_amb_00018940,2026-08-17T20:20:00+00:00,PAYMENT_INITIATED,1,,syn_acct_335612,,False,False,0.0,0,ambient,syn_beneficiary_723532,665.0,,syn_device_347375,,0.7829,42278.0,1101.6,2103.4,1.9094,,,,,,,,,812.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_182627,,,,syn_amb_00018941,2026-07-24T04:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_182627,,False,False,0.0,0,ambient,syn_beneficiary_508290,1564.0,,syn_device_442111,,0.5564,40299.0,9317.77,6027.67,0.6469,,,,,,,,,2292.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_217301,,,,syn_amb_00018942,2026-08-19T03:22:00+00:00,PAYMENT_INITIATED,1,,syn_acct_217301,,False,False,0.0,0,ambient,syn_beneficiary_890261,1673.0,,syn_device_321783,,0.0882,69194.0,4600.98,5578.23,1.2124,,,,,,,,,3156.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_923267,,,,syn_amb_00018943,2026-08-05T13:19:00+00:00,SESSION_STARTED,1,,syn_acct_923267,,False,False,0.0,0,ambient,syn_beneficiary_608542,907.0,,syn_device_245805,,,,,,,,,,,,,,,3121.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_322955,,,,syn_amb_00018944,2026-07-17T10:32:00+00:00,PAYMENT_REPEATED,1,,syn_acct_322955,,False,False,0.0,0,ambient,syn_beneficiary_529754,1324.0,,syn_device_589059,,,,5711.55,10764.56,1.8847,,,4.0,,,,,,536.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_916449,,,,syn_amb_00018945,2026-08-08T21:50:00+00:00,PAYMENT_INITIATED,1,,syn_acct_916449,,False,False,0.0,0,ambient,syn_beneficiary_328331,443.0,,syn_device_790650,,0.7477,33882.0,10475.62,19970.72,1.9064,,,,,,,,,3024.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_872246,,,,syn_amb_00018946,2026-06-18T01:14:00+00:00,SESSION_STARTED,1,,syn_acct_872246,,False,False,0.0,0,ambient,syn_beneficiary_100534,545.0,,syn_device_288866,,,,,,,,,,,,,,,3500.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_857168,,,,syn_amb_00018947,2026-08-04T16:26:00+00:00,PAYMENT_INITIATED,1,,syn_acct_857168,,False,False,0.0,0,ambient,syn_beneficiary_540559,151.0,,syn_device_576969,,0.0631,587.0,8693.69,5686.54,0.6541,,,,,,,,,744.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_334053,,,,syn_amb_00018948,2026-07-13T02:32:00+00:00,PAYMENT_INITIATED,1,,syn_acct_334053,,False,False,0.0,0,ambient,syn_beneficiary_934097,321.0,,syn_device_439340,,0.2316,84412.0,10635.79,10038.06,0.9438,,,,,,,,,2087.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_340062,,,,syn_amb_00018949,2026-08-28T22:37:00+00:00,PAYMENT_INITIATED,1,,syn_acct_340062,,False,False,0.0,0,ambient,syn_beneficiary_343779,311.0,,syn_device_689225,,0.7251,14762.0,3343.54,2780.15,0.8315,,,,,,,,,865.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_380746,,,,syn_amb_00018950,2026-08-12T22:44:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_380746,,False,False,0.0,0,ambient,syn_beneficiary_921819,1192.0,full_kyc,syn_device_446068,,,,,,,,,,,,,,,2909.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_617488,,,,syn_amb_00018951,2026-07-15T01:23:00+00:00,PAYMENT_INITIATED,1,,syn_acct_617488,,False,False,0.0,0,ambient,syn_beneficiary_969634,482.0,,syn_device_228540,,0.1048,58417.0,903.5,698.32,0.7729,,,,,,,,,2721.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_668532,,,,syn_amb_00018952,2026-06-07T17:39:00+00:00,FUNDS_RECEIVED,1,,syn_acct_668532,,False,False,0.0,0,ambient,syn_beneficiary_655457,610.0,business_kyc,syn_device_882248,,,,10004.7,5994.82,0.5992,,,,,,44.0,11044.0,,1472.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_182627,,,,syn_amb_00018953,2026-07-19T13:28:00+00:00,PAYMENT_INITIATED,1,,syn_acct_182627,,False,False,0.0,0,ambient,syn_beneficiary_781335,1248.0,,syn_device_215902,,0.4398,69714.0,9317.77,10188.98,1.0935,,,,,,,,,890.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_329258,,,,syn_amb_00018954,2026-08-18T09:49:00+00:00,PAYMENT_REPEATED,1,,syn_acct_329258,,False,False,0.0,0,ambient,syn_beneficiary_849003,616.0,,syn_device_957668,,,,3862.26,5715.76,1.4799,,,4.0,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_328275,,,,syn_amb_00018955,2026-06-09T15:33:00+00:00,FUNDS_RECEIVED,1,,syn_acct_328275,,False,False,0.0,0,ambient,syn_beneficiary_671995,357.0,full_kyc,syn_device_657322,,,,4615.97,2652.34,0.5746,,,,,,7.0,128260.0,,1816.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_322955,,,,syn_amb_00018956,2026-08-23T20:40:00+00:00,SESSION_STARTED,1,,syn_acct_322955,,False,False,0.0,0,ambient,syn_beneficiary_783901,652.0,,syn_device_454776,,,,,,,,,,,,,,,1017.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_632496,,,,syn_amb_00018957,2026-07-26T22:38:00+00:00,PAYMENT_INITIATED,1,,syn_acct_632496,,False,False,0.0,0,ambient,syn_beneficiary_200790,869.0,,syn_device_347845,,0.7042,14081.0,7892.49,15994.92,2.0266,,,,,,,,,1668.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_179046,,,,syn_amb_00018958,2026-08-02T03:21:00+00:00,SESSION_STARTED,1,,syn_acct_179046,,False,False,0.0,0,ambient,syn_beneficiary_137016,874.0,,syn_device_438104,,,,,,,,,,,,,,,3034.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_159642,,,,syn_amb_00018959,2026-06-20T04:50:00+00:00,PAYMENT_INITIATED,1,,syn_acct_159642,,False,False,0.0,0,ambient,syn_beneficiary_182480,1658.0,,syn_device_219252,,0.0631,42540.0,7070.63,4382.38,0.6198,,,,,,,,,586.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_169403,,,,syn_amb_00018960,2026-08-22T19:20:00+00:00,SESSION_STARTED,1,,syn_acct_169403,,False,False,0.0,0,ambient,syn_beneficiary_375876,883.0,,syn_device_761442,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_599948,,,,syn_amb_00018961,2026-07-16T15:11:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_599948,,False,False,0.0,0,ambient,syn_beneficiary_145591,1474.0,business_kyc,syn_device_811800,,,,,,,,,,,,,,,3361.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_656116,,,,syn_amb_00018962,2026-08-16T01:16:00+00:00,PAYMENT_INITIATED,1,,syn_acct_656116,,False,False,0.0,0,ambient,syn_beneficiary_859755,812.0,,syn_device_425305,,0.4781,62520.0,10701.58,12535.83,1.1714,,,,,,,,,2698.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_171849,,,,syn_amb_00018963,2026-08-02T11:31:00+00:00,SESSION_STARTED,1,,syn_acct_171849,,False,False,0.0,0,ambient,syn_beneficiary_628268,1792.0,,syn_device_927870,,,,,,,,,,,,,,,3755.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_573417,,,,syn_amb_00018964,2026-07-12T17:09:00+00:00,PAYMENT_INITIATED,1,,syn_acct_573417,,False,False,0.0,0,ambient,syn_beneficiary_885886,1681.0,,syn_device_644953,,0.8397,1255.0,9396.01,10131.72,1.0783,,,,,,,,,722.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_383060,,,,syn_amb_00018965,2026-08-17T21:32:00+00:00,SESSION_STARTED,1,,syn_acct_383060,,False,False,0.0,0,ambient,syn_beneficiary_601143,1235.0,,syn_device_505700,,,,,,,,,,,,,,,3146.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_103402,,,,syn_amb_00018966,2026-07-18T22:19:00+00:00,SESSION_STARTED,1,,syn_acct_103402,,False,False,0.0,0,ambient,syn_beneficiary_781914,1523.0,,syn_device_103645,,,,,,,,,,,,,,,1529.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_573417,,,,syn_amb_00018967,2026-07-30T10:40:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_573417,,False,False,0.0,0,ambient,syn_beneficiary_992120,742.0,full_kyc,syn_device_543892,,,,,,,,,,,,,,,1773.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_182627,,,,syn_amb_00018968,2026-06-02T17:51:00+00:00,PAYMENT_REPEATED,1,,syn_acct_182627,,False,False,0.0,0,ambient,syn_beneficiary_801050,1695.0,,syn_device_905592,,,,9317.77,18866.62,2.0248,,,4.0,,,,,,2588.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_830429,,,,syn_amb_00018969,2026-07-26T16:48:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_830429,,False,False,0.0,0,ambient,syn_beneficiary_274517,380.0,full_kyc,syn_device_384199,,,,,,,,,,,,,,,3430.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_300896,,,,syn_amb_00018970,2026-08-22T09:34:00+00:00,SESSION_STARTED,1,,syn_acct_300896,,False,False,0.0,0,ambient,syn_beneficiary_641423,1512.0,,syn_device_432503,,,,,,,,,,,,,,,3430.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_112038,,,,syn_amb_00018971,2026-08-18T02:34:00+00:00,FUNDS_RECEIVED,1,,syn_acct_112038,,False,False,0.0,0,ambient,syn_beneficiary_455259,1248.0,min_kyc,syn_device_761834,,,,3685.85,6382.79,1.7317,,,,,,109.0,152720.0,,1899.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_422451,,,,syn_amb_00018972,2026-06-09T10:19:00+00:00,PAYMENT_INITIATED,1,,syn_acct_422451,,False,False,0.0,0,ambient,syn_beneficiary_638848,207.0,,syn_device_662634,,0.8386,18342.0,3962.59,3736.33,0.9429,,,,,,,,,2629.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_115474,,,,syn_amb_00018973,2026-06-09T16:25:00+00:00,SESSION_STARTED,1,,syn_acct_115474,,False,False,0.0,0,ambient,syn_beneficiary_305920,1234.0,,syn_device_104339,,,,,,,,,,,,,,,1133.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_321231,,,,syn_amb_00018974,2026-07-13T14:10:00+00:00,PAYMENT_INITIATED,1,,syn_acct_321231,,False,False,0.0,0,ambient,syn_beneficiary_317851,385.0,,syn_device_503489,,0.4441,82222.0,10177.46,11473.05,1.1273,,,,,,,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_864491,,,,syn_amb_00018975,2026-06-27T16:14:00+00:00,PAYMENT_INITIATED,1,,syn_acct_864491,,False,False,0.0,0,ambient,syn_beneficiary_118645,39.0,,syn_device_314749,,0.1004,21104.0,5926.44,7159.73,1.2081,,,,,,,,,1351.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_273148,,,,syn_amb_00018976,2026-06-06T08:48:00+00:00,SESSION_STARTED,1,,syn_acct_273148,,False,False,0.0,0,ambient,syn_beneficiary_935434,139.0,,syn_device_113728,,,,,,,,,,,,,,,1844.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_707314,,,,syn_amb_00018977,2026-08-16T18:46:00+00:00,SESSION_STARTED,1,,syn_acct_707314,,False,False,0.0,0,ambient,syn_beneficiary_862177,799.0,,syn_device_499863,,,,,,,,,,,,,,,1482.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_391369,,,,syn_amb_00018978,2026-08-18T18:14:00+00:00,PAYMENT_INITIATED,1,,syn_acct_391369,,False,False,0.0,0,ambient,syn_beneficiary_739708,387.0,,syn_device_846636,,0.3145,16544.0,10367.91,16434.17,1.5851,,,,,,,,,3172.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_969693,,,,syn_amb_00018979,2026-06-09T10:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_969693,,False,False,0.0,0,ambient,syn_beneficiary_380336,645.0,,syn_device_637577,,0.4852,309.0,10394.11,7982.68,0.768,,,,,,,,,637.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_265080,,,,syn_amb_00018980,2026-08-26T15:16:00+00:00,PAYMENT_INITIATED,1,,syn_acct_265080,,False,False,0.0,0,ambient,syn_beneficiary_953874,1344.0,,syn_device_838030,,0.4997,23005.0,1380.97,478.51,0.3465,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_166613,,,,syn_amb_00018981,2026-06-19T03:23:00+00:00,SESSION_STARTED,1,,syn_acct_166613,,False,False,0.0,0,ambient,syn_beneficiary_990166,691.0,,syn_device_444462,,,,,,,,,,,,,,,1929.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_383060,,,,syn_amb_00018982,2026-07-10T21:03:00+00:00,PAYMENT_REPEATED,1,,syn_acct_383060,,False,False,0.0,0,ambient,syn_beneficiary_416490,1509.0,,syn_device_942624,,,,8592.44,13875.07,1.6148,,,2.0,,,,,,1098.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_377370,,,,syn_amb_00018983,2026-06-24T22:08:00+00:00,PAYMENT_INITIATED,1,,syn_acct_377370,,False,False,0.0,0,ambient,syn_beneficiary_788067,1344.0,,syn_device_923826,,0.0791,68719.0,11134.74,20711.73,1.8601,,,,,,,,,2149.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_790993,,,,syn_amb_00018984,2026-07-20T23:06:00+00:00,PAYMENT_INITIATED,1,,syn_acct_790993,,False,False,0.0,0,ambient,syn_beneficiary_991949,151.0,,syn_device_652185,,0.8598,23012.0,1231.56,1389.08,1.1279,,,,,,,,,322.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_301629,,,,syn_amb_00018985,2026-07-10T17:13:00+00:00,PAYMENT_INITIATED,1,,syn_acct_301629,,False,False,0.0,0,ambient,syn_beneficiary_335717,920.0,,syn_device_367026,,0.4395,686.0,2109.18,1479.59,0.7015,,,,,,,,,956.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_391369,,,,syn_amb_00018986,2026-07-27T01:43:00+00:00,SESSION_STARTED,1,,syn_acct_391369,,False,False,0.0,0,ambient,syn_beneficiary_363005,1262.0,,syn_device_794785,,,,,,,,,,,,,,,3285.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_260263,,,,syn_amb_00018987,2026-08-13T07:05:00+00:00,PAYMENT_INITIATED,1,,syn_acct_260263,,False,False,0.0,0,ambient,syn_beneficiary_654566,794.0,,syn_device_325939,,0.094,59115.0,4881.5,3640.62,0.7458,,,,,,,,,2386.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_308496,,,,syn_amb_00018988,2026-07-05T16:34:00+00:00,SESSION_STARTED,1,,syn_acct_308496,,False,False,0.0,0,ambient,syn_beneficiary_501605,48.0,,syn_device_270308,,,,,,,,,,,,,,,1741.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_835911,,,,syn_amb_00018989,2026-08-26T19:28:00+00:00,FUNDS_RECEIVED,1,,syn_acct_835911,,False,False,0.0,0,ambient,syn_beneficiary_969041,459.0,full_kyc,syn_device_525719,,,,2197.45,3542.29,1.612,,,,,,72.0,1400.0,,3977.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_520521,,,,syn_amb_00018990,2026-07-11T23:37:00+00:00,PAYMENT_INITIATED,1,,syn_acct_520521,,False,False,0.0,0,ambient,syn_beneficiary_552162,303.0,,syn_device_699832,,0.2432,1031.0,1790.35,2171.16,1.2127,,,,,,,,,2699.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_748564,,,,syn_amb_00018991,2026-06-01T16:22:00+00:00,PAYMENT_INITIATED,1,,syn_acct_748564,,False,False,0.0,0,ambient,syn_beneficiary_593586,305.0,,syn_device_584112,,0.4131,428.0,9188.59,18982.71,2.0659,,,,,,,,,1283.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_608993,,,,syn_amb_00018992,2026-07-23T10:17:00+00:00,BENEFICIARY_ADDED,1,,syn_acct_608993,,False,False,0.0,0,ambient,syn_beneficiary_417673,1688.0,full_kyc,syn_device_457552,,,,,,,,,,,,,,,1555.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_890170,,,,syn_amb_00018993,2026-06-01T07:31:00+00:00,PAYMENT_INITIATED,1,,syn_acct_890170,,False,False,0.0,0,ambient,syn_beneficiary_812361,1640.0,,syn_device_790121,,0.3003,80536.0,2164.14,1536.11,0.7098,,,,,,,,,3468.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_748564,,,,syn_amb_00018994,2026-06-16T16:55:00+00:00,SESSION_STARTED,1,,syn_acct_748564,,False,False,0.0,0,ambient,syn_beneficiary_877240,1686.0,,syn_device_638597,,,,,,,,,,,,,,,2964.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_665579,,,,syn_amb_00018995,2026-07-19T11:44:00+00:00,PAYMENT_INITIATED,1,,syn_acct_665579,,False,False,0.0,0,ambient,syn_beneficiary_327086,1145.0,,syn_device_954915,,0.672,77176.0,9160.91,6891.75,0.7523,,,,,,,,,343.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_855731,,,,syn_amb_00018996,2026-07-01T02:12:00+00:00,PAYMENT_INITIATED,1,,syn_acct_855731,,False,False,0.0,0,ambient,syn_beneficiary_510809,979.0,,syn_device_174425,,0.8959,81241.0,2846.24,6153.29,2.1619,,,,,,,,,1586.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_608993,,,,syn_amb_00018997,2026-07-01T11:35:00+00:00,SESSION_STARTED,1,,syn_acct_608993,,False,False,0.0,0,ambient,syn_beneficiary_631323,1131.0,,syn_device_604217,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_331148,,,,syn_amb_00018998,2026-08-27T01:32:00+00:00,SESSION_STARTED,1,,syn_acct_331148,,False,False,0.0,0,ambient,syn_beneficiary_806316,1390.0,,syn_device_658422,,,,,,,,,,,,,,,817.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_665579,,,,syn_amb_00018999,2026-08-03T08:58:00+00:00,PAYMENT_INITIATED,1,,syn_acct_665579,,False,False,0.0,0,ambient,syn_beneficiary_257776,1039.0,,syn_device_776440,,0.2985,70106.0,9160.91,13270.49,1.4486,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_905635,,,,syn_amb_00019000,2026-07-03T00:14:00+00:00,PAYMENT_INITIATED,1,,syn_acct_905635,,False,False,0.0,0,ambient,syn_beneficiary_622363,1156.0,,syn_device_524617,,0.7626,35677.0,5076.68,9716.77,1.914,,,,,,,,,3766.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_198907,,,,syn_amb_00019001,2026-07-07T23:24:00+00:00,SESSION_STARTED,1,,syn_acct_198907,,False,False,0.0,0,ambient,syn_beneficiary_164258,473.0,,syn_device_757046,,,,,,,,,,,,,,,3128.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_698782,,,,syn_amb_00019002,2026-07-29T17:11:00+00:00,SESSION_STARTED,1,,syn_acct_698782,,False,False,0.0,0,ambient,syn_beneficiary_861938,836.0,,syn_device_593393,,,,,,,,,,,,,,,2389.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_668532,,,,syn_amb_00019003,2026-08-19T23:50:00+00:00,PAYMENT_INITIATED,1,,syn_acct_668532,,False,False,0.0,0,ambient,syn_beneficiary_521451,517.0,,syn_device_327035,,0.2665,64806.0,10004.7,3814.79,0.3813,,,,,,,,,1837.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_910620,,,,syn_amb_00019004,2026-06-11T08:54:00+00:00,PAYMENT_INITIATED,1,,syn_acct_910620,,False,False,0.0,0,ambient,syn_beneficiary_470007,816.0,,syn_device_331931,,0.804,1723.0,6212.9,3066.69,0.4936,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_719176,,,,syn_amb_00019005,2026-08-03T23:14:00+00:00,PAYMENT_INITIATED,1,,syn_acct_719176,,False,False,0.0,0,ambient,syn_beneficiary_552726,321.0,,syn_device_907731,,0.4005,12404.0,9239.89,8566.3,0.9271,,,,,,,,,2191.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_813328,,,,syn_amb_00019006,2026-06-13T23:36:00+00:00,FUNDS_RECEIVED,1,,syn_acct_813328,,False,False,0.0,0,ambient,syn_beneficiary_628977,655.0,full_kyc,syn_device_524002,,,,11947.79,17109.24,1.432,,,,,,125.0,138268.0,,1801.0,,,,,,,,,,,,,,,,,,,,,,,,
syn_acct_864544,,,,syn_amb_00019007,2026-07-11T10:45:00+00:00,PAYMENT_INITIATED,1,,syn_acct_864544,,False,False,0.0,0,ambient,syn_beneficiary_607939,331.0,,syn_device_283184,,0.2367,30914.0,10891.73,21987.14,2.0187,,,,,,,,,1718.0,,,,,,,,,,,,,,,,,,,,,,,,
