event_id,event_ts,transaction_id,sender_account_id,beneficiary_id,payment_rail,channel,amount_inr,currency,merchant_category,transaction_status,device_id,ip_prefix,geo_region,auth_method,session_age_seconds,account_age_days,beneficiary_age_days,label_fraud,attack_family,scenario_id,legitimate_control
61d8c139-a247-ad92-214a-0d995ac44ff6,2026-08-04T19:55:22+00:00,a9d1bcca-712f-7bd9-f37f-c2e16a2e9b54,acct_000079,merchant_000090,WALLET,API,180.61,INR,UTILITIES,APPROVED,dev_000079,10.55.182.0/24,TN,BIOMETRIC,887,2792,778,False,,,
55bafd2f-797c-8e88-483b-4c2e3f0b5dea,2026-08-04T20:05:51+00:00,a7c6bd11-cbdc-6733-1ab1-ff35062e4caa,acct_000014,p2p_000014,UPI,MOBILE_APP,250.58,INR,P2P_TRANSFER,APPROVED,dev_000014,10.158.119.0/24,MH,PIN,725,1000,5,False,,,
970d21c4-2af6-4845-a7fd-3320112801db,2026-08-04T20:11:55+00:00,aa72a8cd-1c87-1824-6992-742e5fd2de2b,acct_000004,p2p_000082,UPI,MOBILE_APP,304.77,INR,P2P_TRANSFER,APPROVED,dev_000004,10.199.15.0/24,RJ,BIOMETRIC,441,2647,386,False,,,
89d0814f-1fc5-03c4-83f8-44c8a67e69f6,2026-08-04T20:16:00+00:00,9baf61a3-56c1-302d-bb6d-e387e798b483,acct_000035,ato_payee_001001,UPI,MOBILE_APP,2608.93,INR,P2P_TRANSFER,APPROVED,dev_ato_001016,10.250.1.16.0/24,KL,BIOMETRIC,206,1392,1,True,ATO-01,ATO-01-001,
84b975c6-d1f3-572b-1da5-84bd2f73b7ab,2026-08-04T20:18:56+00:00,bad043fa-6e50-f81d-7c87-a71c3aecbfec,acct_000023,p2p_000039,UPI,MOBILE_APP,809.32,INR,P2P_TRANSFER,APPROVED,dev_000023,10.96.125.0/24,KL,BIOMETRIC,2165,815,251,False,,,
e1af5fbd-d1ef-0feb-e1f4-bd34c922e0a4,2026-08-04T20:25:19+00:00,f5d7b250-e1f6-c813-d199-24e31bad836d,acct_000071,merchant_000016,UPI,POS,495.31,INR,GROCERY,APPROVED,dev_000071,10.40.253.0/24,RJ,PIN,1207,183,641,False,,,
f918ceb7-7dd0-8344-b84f-97a6636edc65,2026-08-04T20:32:13+00:00,c81e8d19-0a66-8284-3eba-d55aee2b661b,acct_000012,merchant_000021,BANK_TRANSFER,POS,1216.12,INR,GROCERY,APPROVED,dev_000012,10.200.209.0/24,KL,OTP,1933,1266,842,False,,,
3f75aede-b556-fabe-1a5f-01e45c628b69,2026-08-04T20:36:38+00:00,da9dc630-6c83-456c-7368-190e60f04b52,acct_000070,merchant_000059,WALLET,API,492.95,INR,DINING,APPROVED,dev_000070,10.22.14.0/24,UP,BIOMETRIC,241,482,1197,False,,,
c1160af9-3550-1bca-e3ce-5cfbfd5149ea,2026-08-04T20:38:09+00:00,a50f3222-2077-6f42-7102-8b44a947169f,acct_000031,p2p_000012,UPI,MOBILE_APP,973.38,INR,P2P_TRANSFER,APPROVED,dev_000031,10.51.219.0/24,KA,BIOMETRIC,290,362,5,False,,,
a892e402-0c0b-41cb-d475-85eb13b5b149,2026-08-04T20:45:45+00:00,52124c20-d40e-e49f-86b2-7b7f4a0a9ef0,acct_000021,merchant_000095,CARD,POS,713.54,INR,GROCERY,APPROVED,dev_000021,10.55.187.0/24,UP,CARD_CVV,895,2510,4,False,,,
031770ab-b1d2-c20c-d86b-e63eb4bf8358,2026-08-04T20:49:16+00:00,5b92527a-56da-a78b-90b2-a5ccf9f7f2de,acct_000015,p2p_000085,UPI,MOBILE_APP,1955.36,INR,P2P_TRANSFER,APPROVED,dev_000015,10.113.217.0/24,KA,BIOMETRIC,2246,2661,506,False,,,
08333559-5a61-7eed-a0d7-5c3ef58d39ed,2026-08-04T20:57:01+00:00,b4b8b9bb-55f0-e4bd-04b3-e4f0e867de52,acct_000009,p2p_000073,UPI,MOBILE_APP,524.44,INR,P2P_TRANSFER,APPROVED,dev_000009,10.93.165.0/24,DL,PIN,1708,559,433,False,,,
620bdf97-2faf-5d36-c790-9d7791ed49aa,2026-08-04T21:15:14+00:00,12f60aa4-e827-79d5-7011-d9cbf907513d,acct_000090,p2p_000085,UPI,MOBILE_APP,304.32,INR,P2P_TRANSFER,APPROVED,dev_000090,10.4.32.0/24,WB,BIOMETRIC,2313,3299,549,False,,,
9f9a1408-f5d4-f958-2d68-e87d14ab4bbe,2026-08-04T21:16:30+00:00,94b96cb7-e02b-1b17-f5c9-7dc2980a1e0c,acct_000006,merchant_000002,UPI,POS,648.03,INR,FUEL,APPROVED,dev_000006,10.135.246.0/24,GJ,PIN,1408,1473,729,False,,,
bcdef2b6-4357-54b1-143a-2323af49abfa,2026-08-04T21:17:31+00:00,30aa6177-87ce-6c30-7cc9-e9341323922b,acct_000066,p2p_000016,UPI,MOBILE_APP,2814.19,INR,P2P_TRANSFER,APPROVED,dev_000066,10.115.20.0/24,WB,PIN,314,3390,423,False,,,
40770f20-c89c-9332-a291-e913cc8f4602,2026-08-04T21:23:06+00:00,eb771b89-7767-2254-c868-9bc710755a28,acct_000036,merchant_000038,BANK_TRANSFER,POS,1702.53,INR,DINING,APPROVED,dev_000036,10.18.51.0/24,UP,BIOMETRIC,859,922,192,False,,,
3e8a71a5-1522-f6dd-7bc7-fa6bb803187e,2026-08-04T21:36:40+00:00,068d8f61-f738-0e27-b66e-c70dba65b564,acct_000021,merchant_000070,UPI,POS,428.95,INR,FUEL,APPROVED,dev_000021,10.55.187.0/24,UP,PIN,2251,2510,6,False,,,
29820bb8-8ea9-815e-98d3-4af873fd488b,2026-08-04T21:42:00+00:00,e9ca7850-a449-78a6-d3a2-95e4d993c0db,acct_000020,ato_payee_002002,UPI,MOBILE_APP,2598.71,INR,P2P_TRANSFER,APPROVED,dev_ato_002022,10.38.109.0/24,MH,BIOMETRIC,1317,1145,38,True,ATO-01,ATO-01-002,
40a0c037-7bce-1b52-2f8c-68ba6a182131,2026-08-04T21:42:57+00:00,3dc142c9-e3dd-3225-6f9c-11cd791d893c,acct_000061,merchant_000057,UPI,API,207.46,INR,DINING,APPROVED,dev_000061,10.91.191.0/24,MH,PIN,778,512,663,False,,,
c380aeed-62a7-034c-d4fb-071545c830df,2026-08-04T21:43:55+00:00,5d79022a-218f-bbae-a436-20cccf2af09a,acct_000028,p2p_000020,UPI,MOBILE_APP,3211.67,INR,P2P_TRANSFER,APPROVED,dev_000028,10.14.181.0/24,DL,BIOMETRIC,175,1233,5,False,,,
98ebed0c-38e7-0ffa-4381-9e03b94470ac,2026-08-04T22:00:52+00:00,7eee7960-b5ae-5349-c412-e3e94e968b18,acct_000068,p2p_000041,UPI,MOBILE_APP,695.94,INR,P2P_TRANSFER,APPROVED,dev_000068,10.123.93.0/24,KA,PIN,2025,3345,2,False,,,
49044e91-3da0-4dfa-b530-6a9f4abc624c,2026-08-04T22:04:57+00:00,6c186b7b-63ff-a45e-cdc0-16146ec12aa4,acct_000032,merchant_000038,BANK_TRANSFER,MOBILE_APP,479.25,INR,DINING,APPROVED,dev_legit_000023,10.73.61.0/24,GJ,PASSWORD,860,2304,1006,False,,,
b44f22f3-2195-6f95-0232-5cb15f11322b,2026-08-04T22:05:09+00:00,98802588-8336-d63b-e72b-9e2be169c0d1,acct_000070,p2p_000100,UPI,MOBILE_APP,335.84,INR,P2P_TRANSFER,APPROVED,dev_000070,10.22.14.0/24,UP,PIN,1086,482,322,False,,,
d1189736-9c22-b6ff-b037-fc08c45e88f9,2026-08-04T22:09:28+00:00,f460c005-b1ba-e119-27d2-64544a065ce7,acct_000014,merchant_000000,BANK_TRANSFER,POS,576.4,INR,DINING,APPROVED,dev_000014,10.158.119.0/24,MH,BIOMETRIC,1978,1000,6,False,,,
2e2c146d-e246-f4c5-0cb0-6c8b9c3e0c3d,2026-08-04T22:09:56+00:00,eca97ecf-a720-86c7-60c6-128a80374aad,acct_000011,merchant_000046,WALLET,API,143.15,INR,TRAVEL,APPROVED,dev_000011,10.143.44.0/24,MH,PASSWORD,1354,65,614,False,,,
9ac7b815-fb35-a203-1bd3-17cc2f71f626,2026-08-04T22:10:23+00:00,b7497baf-ca6f-46bd-7b2f-bea8833ca455,acct_000034,merchant_000017,BANK_TRANSFER,API,158.43,INR,ECOMMERCE,APPROVED,dev_000034,10.152.80.0/24,KA,PASSWORD,2341,1208,51,False,,,
5e632ea3-ec0e-4638-01a3-9839d183cc2f,2026-08-04T22:17:14+00:00,f24a6cf0-e672-5951-97a8-b24d244b9755,acct_000076,p2p_000058,UPI,MOBILE_APP,235.58,INR,P2P_TRANSFER,APPROVED,dev_000076,10.9.204.0/24,WB,BIOMETRIC,745,3054,266,False,,,
6d217f50-b17a-5bed-9dc8-fb441b7cd840,2026-08-04T22:27:25+00:00,152e7d7b-f52b-6efd-f9b4-1c694b767bcb,acct_000051,merchant_000031,WALLET,WEB,753.1,INR,TRAVEL,APPROVED,dev_000051,10.161.231.0/24,UP,PIN,1666,3622,449,False,,,
38e1250d-7cd5-c18b-ef7c-f191a6466c1e,2026-08-04T22:28:28+00:00,467c50de-3ca8-580e-03aa-f578a8c9c966,acct_000006,merchant_000016,WALLET,WEB,1162.16,INR,DINING,APPROVED,dev_legit_000061,10.126.188.0/24,GJ,PIN,1037,1473,5,False,,,
7b698e07-78b8-a2ff-4296-c4c7eea45c64,2026-08-04T22:36:21+00:00,7c6f19b2-cb1b-310d-06d2-1c9f50ca576d,acct_000098,p2p_000049,UPI,MOBILE_APP,2363.74,INR,P2P_TRANSFER,APPROVED,dev_000098,10.189.24.0/24,MH,PIN,2023,2640,270,False,,,
e18d3e39-db68-fe69-5b4f-e648ea30beb0,2026-08-04T22:41:54+00:00,8e097ed3-285c-08f1-98c3-af296ff0edf0,acct_000075,p2p_000087,UPI,MOBILE_APP,1390.53,INR,P2P_TRANSFER,APPROVED,dev_000075,10.199.171.0/24,KL,BIOMETRIC,817,629,389,False,,,
74412a43-0f91-417e-09ee-fe10095f4316,2026-08-04T22:56:04+00:00,77c80ac0-1c75-ec15-ecde-9288262fbdfa,acct_000017,p2p_000030,UPI,MOBILE_APP,304.06,INR,P2P_TRANSFER,APPROVED,dev_000017,10.20.175.0/24,MH,BIOMETRIC,2063,3639,4,False,,,
fc4d73fb-903b-17f1-1281-e965f1f0d71f,2026-08-04T23:11:41+00:00,1b163f3a-3843-5b05-dbee-34fdaaf8c33d,acct_000091,merchant_000079,UPI,API,1383.6,INR,ECOMMERCE,APPROVED,dev_000091,10.153.191.0/24,RJ,PIN,535,1634,997,False,,,
ffd4ca47-aff4-9fba-93f8-63041c4f8d20,2026-08-04T23:15:06+00:00,b9b59a0b-7e55-76b9-a66e-6e516f8bf184,acct_000098,merchant_000002,CARD,MOBILE_APP,1624.48,INR,GROCERY,APPROVED,dev_000098,10.189.24.0/24,MH,CARD_CVV,1089,2640,7,False,,,
bbd7b632-81eb-c18d-40a8-f3f4e6aa8201,2026-08-04T23:17:59+00:00,09d25911-930b-d270-b54c-1960c807e9fe,acct_000015,p2p_000064,UPI,MOBILE_APP,1248.37,INR,P2P_TRANSFER,APPROVED,dev_000015,10.113.217.0/24,KA,PIN,321,2661,6,False,,,
3dcc1a3a-dbf0-7c9d-f54a-4ae154782183,2026-08-04T23:21:01+00:00,f44cf563-69eb-f260-ae66-0c603db9f914,acct_000038,p2p_000056,UPI,MOBILE_APP,379.65,INR,P2P_TRANSFER,APPROVED,dev_000038,10.37.127.0/24,KL,PIN,125,1673,1108,False,,,
ff72faee-50be-cdad-0c14-3ac2ce24c4aa,2026-08-04T23:23:52+00:00,81531a51-21b2-e9da-ca48-ee80f395df05,acct_000007,merchant_000027,CARD,WEB,170.73,INR,DINING,APPROVED,dev_000007,10.110.237.0/24,GJ,CARD_CVV,784,736,688,False,,,
f3148b54-9df3-38cc-f5d7-a7cbdd4801fd,2026-08-04T23:41:54+00:00,ddbb658b-e9e3-393d-00d7-23fa3176727d,acct_000017,p2p_000012,UPI,MOBILE_APP,229.55,INR,P2P_TRANSFER,APPROVED,dev_000017,10.20.175.0/24,MH,BIOMETRIC,810,3639,179,False,,,
c2b9dbd6-801e-269c-3077-ac0e4811ba23,2026-08-04T23:44:34+00:00,c91faa08-6df9-6797-ed9e-745d143fc4fd,acct_000035,merchant_000095,WALLET,API,778.54,INR,ECOMMERCE,APPROVED,dev_000035,10.165.19.0/24,TS,BIOMETRIC,1684,1392,457,False,,,
c4e0ff36-f4b7-84e8-def8-58ad756136f1,2026-08-04T23:50:40+00:00,26f3365d-0329-fb2e-ced9-8bda33c7fbfc,acct_000021,merchant_000058,UPI,MOBILE_APP,945.11,INR,FUEL,APPROVED,dev_000021,10.55.187.0/24,UP,BIOMETRIC,1077,2510,185,False,,,
690dbc15-97bd-9c45-8a42-ba4aceeb9495,2026-08-05T00:02:23+00:00,6c25569b-0b4d-7421-f0a5-1a890b673e73,acct_000043,merchant_000047,CARD,API,1108.9,INR,FUEL,APPROVED,dev_000043,10.200.254.0/24,KL,OTP,811,2987,1125,False,,,
8da82da3-0bcf-357a-749c-f24d54c6bf92,2026-08-05T00:17:04+00:00,c6a822e4-3a03-b941-c8c9-9a7cfe7bc10a,acct_000074,merchant_000022,UPI,API,1460.17,INR,FUEL,APPROVED,dev_000074,10.188.202.0/24,WB,PIN,1479,3588,934,False,,,
e8edf3ad-876d-77b6-ab41-d815a19b07b9,2026-08-05T00:30:15+00:00,2bcacadc-dab5-6106-5082-327ca38cc15c,acct_000037,family_payee_000001,UPI,MOBILE_APP,108.67,INR,P2P_TRANSFER,APPROVED,dev_household_000001,10.220.1.0/24,TS,BIOMETRIC,502,2656,722,False,,,SHARED_HOUSEHOLD
fe681953-25e0-5fd7-74e4-704e3422a6ec,2026-08-05T00:50:10+00:00,3f646e97-100f-cd77-68a2-8dba58fab1b2,acct_000033,merchant_000001,BANK_TRANSFER,WEB,8009.51,INR,FUEL,APPROVED,dev_000033,10.82.170.0/24,UP,PASSWORD,1373,2312,804,False,,,
00c55ca3-e5f2-15c1-c77b-e2e1218f1c0b,2026-08-05T00:51:29+00:00,825d9554-6df6-120d-18a6-bf70a134ffda,acct_000038,merchant_000057,CARD,POS,253.04,INR,TRAVEL,APPROVED,dev_000038,10.37.127.0/24,KL,OTP,1895,1673,563,False,,,
8adba312-8598-4cb1-3227-057f4df69dea,2026-08-05T00:54:53+00:00,88b1b41c-a591-447f-99d8-3a9c67f5aafe,acct_000098,merchant_000048,BANK_TRANSFER,WEB,1178.01,INR,DINING,APPROVED,dev_000098,10.189.24.0/24,KA,OTP,1052,2640,1105,False,,,
4ecea250-0399-3336-4ac7-de1dd3e646ea,2026-08-05T00:59:46+00:00,af3458a9-67d5-4572-3931-5cadf1dcef9a,acct_000068,p2p_000053,UPI,MOBILE_APP,423.09,INR,P2P_TRANSFER,APPROVED,dev_000068,10.123.93.0/24,KA,BIOMETRIC,1773,3345,604,False,,,
963e3fea-74c1-6a23-b6ba-571ba42e6249,2026-08-05T01:21:49+00:00,0ac406e6-9a3d-6a28-7100-cdc2ddfd0674,acct_000096,p2p_000062,UPI,MOBILE_APP,578.69,INR,P2P_TRANSFER,APPROVED,dev_000096,10.177.21.0/24,KL,BIOMETRIC,745,388,482,False,,,
53099bcb-7167-cc00-be4a-51485b02122d,2026-08-05T01:22:43+00:00,aba4cc33-c32b-4d77-3c45-6c141d9d6de5,acct_000064,p2p_000083,UPI,MOBILE_APP,75.49,INR,P2P_TRANSFER,APPROVED,dev_000064,10.60.120.0/24,UP,PIN,144,1415,253,False,,,
a5ce75b5-c744-8993-623c-901421b58a46,2026-08-05T01:39:04+00:00,3f706ead-6f31-49a5-9215-a604c1c5e364,acct_000008,p2p_000008,UPI,MOBILE_APP,80.47,INR,P2P_TRANSFER,APPROVED,dev_000008,10.118.91.0/24,WB,PIN,1928,2024,338,False,,,
b4f7964f-b7c4-8a10-9d34-7f866e2ffbfc,2026-08-05T02:02:00+00:00,5260dd88-44f3-235c-d90b-11dc39e7401a,acct_000083,ato_payee_001002,UPI,MOBILE_APP,8712.3,INR,P2P_TRANSFER,APPROVED,dev_ato_001007,10.250.1.7.0/24,WB,BIOMETRIC,86,482,1,True,ATO-01,ATO-01-001,
10fa5dc1-ada4-0667-7642-c71f9cc96453,2026-08-05T02:10:38+00:00,07fb46b1-2ffd-de73-4539-161eb5fc7033,acct_000075,p2p_000092,UPI,MOBILE_APP,428.22,INR,P2P_TRANSFER,APPROVED,dev_000075,10.199.171.0/24,KL,BIOMETRIC,1738,629,798,False,,,
632b4f5f-37ab-d798-7f16-e73158a802ec,2026-08-05T02:11:14+00:00,a1df4244-d69a-f846-a0d9-f4693b8dab5c,acct_000097,p2p_000093,UPI,MOBILE_APP,1567.99,INR,P2P_TRANSFER,APPROVED,dev_000097,10.38.147.0/24,DL,BIOMETRIC,595,560,488,False,,,
404bf726-5ef3-fa3a-0775-f017e0b708bf,2026-08-05T02:37:42+00:00,db0b3cfb-30d1-15b6-132d-b9f207f839f6,acct_000023,p2p_000016,UPI,MOBILE_APP,380.4,INR,P2P_TRANSFER,APPROVED,dev_000023,10.96.125.0/24,KL,BIOMETRIC,1451,815,466,False,,,
edc43cd5-88f0-4900-c6b5-7057344ac077,2026-08-05T02:42:20+00:00,79ff4ae0-c33c-7471-7f47-eabc114fb484,acct_000063,p2p_000073,UPI,MOBILE_APP,284.48,INR,P2P_TRANSFER,APPROVED,dev_000063,10.128.159.0/24,RJ,BIOMETRIC,905,2271,504,False,,,
4a0f63ac-6ecb-c8f3-5d72-58773e1e2ece,2026-08-05T02:45:46+00:00,d98eca88-8ee9-4d76-6cf8-56d0a0577c93,acct_000029,merchant_000084,CARD,API,1567.04,INR,TRAVEL,APPROVED,dev_000029,10.48.174.0/24,KL,CARD_CVV,1621,607,197,False,,,
a7befe85-115e-6f67-e52a-e0f7c1863cbe,2026-08-05T02:53:04+00:00,441d7b72-691c-3abf-4be0-e26bddc3ae88,acct_000052,merchant_000004,UPI,API,526.39,INR,GROCERY,APPROVED,dev_000052,10.32.230.0/24,KA,BIOMETRIC,450,1786,566,False,,,
5467ab8b-78c2-5222-6ff6-d74d4f0edf3d,2026-08-05T03:20:13+00:00,14346715-e7b3-80ba-336b-a62377535714,acct_000062,p2p_000023,UPI,MOBILE_APP,500.12,INR,P2P_TRANSFER,APPROVED,dev_000062,10.139.40.0/24,MH,PIN,1286,3445,173,False,,,
2bb26c95-16ff-6adf-85c0-702d8a3972d9,2026-08-05T03:31:09+00:00,1fb5feaa-3de1-ed57-d672-21860bc5e9fd,acct_000073,merchant_000065,CARD,API,231.43,INR,GROCERY,APPROVED,dev_000073,10.48.213.0/24,MH,OTP,1442,276,3,False,,,
ebfab01b-ba8a-274a-ad77-dcf7dbaf8409,2026-08-05T03:38:12+00:00,28aef16a-ff09-6a1f-8d16-5972861f6e69,acct_000036,merchant_000065,CARD,MOBILE_APP,1924.63,INR,DINING,APPROVED,dev_000036,10.18.51.0/24,UP,CARD_CVV,608,922,3,False,,,
ae9ecd1a-d327-6203-ee98-ce4439ba7df4,2026-08-05T03:46:10+00:00,6e722d71-f2fd-d154-6951-67676051750b,acct_000084,merchant_000003,UPI,POS,694.68,INR,FUEL,APPROVED,dev_000084,10.20.213.0/24,TN,BIOMETRIC,1024,2710,1152,False,,,
954602dd-0bc9-ca86-a3c3-fc4534dd2b31,2026-08-05T04:07:10+00:00,1af8831d-985e-6dec-f0cc-b1cba4d93d02,acct_000035,merchant_000060,UPI,WEB,282.74,INR,FUEL,APPROVED,dev_legit_000401,10.118.62.0/24,UP,PIN,1435,1392,99,False,,,
a8e92eeb-44bc-773d-0f5b-3c1fee72087a,2026-08-05T04:08:37+00:00,55869e98-7663-73bf-1041-7763c0ac5b9f,acct_000093,merchant_000074,CARD,API,301.26,INR,TRAVEL,APPROVED,dev_000093,10.23.143.0/24,WB,OTP,2235,1376,811,False,,,
492624ca-b404-15c5-e8e9-749e64524722,2026-08-05T04:16:10+00:00,d87bd6a7-76cd-9fb7-3940-f5b28c1bb7e1,acct_000023,p2p_000069,UPI,MOBILE_APP,493.77,INR,P2P_TRANSFER,APPROVED,dev_000023,10.96.125.0/24,KL,PIN,1169,815,1007,False,,,
124e5c2a-a971-bc8a-b9de-17608b24f8ec,2026-08-05T04:23:39+00:00,71294de7-71e9-0afe-f819-86f967e47288,acct_000005,merchant_000006,UPI,MOBILE_APP,460.75,INR,FUEL,APPROVED,dev_000005,10.138.194.0/24,DL,PIN,473,3258,949,False,,,
d8c48821-5674-44eb-0482-e71e53e5d780,2026-08-05T04:28:41+00:00,65477175-db87-9d8e-c205-6f9b45f7522d,acct_000090,merchant_000089,BANK_TRANSFER,API,214.34,INR,UTILITIES,APPROVED,dev_000090,10.4.32.0/24,WB,BIOMETRIC,151,3299,121,False,,,
605c0724-6b01-8c8b-ed6c-6d7ebf0cf8bc,2026-08-05T04:39:33+00:00,32d2cdf1-8e58-8a16-ecb0-ef4ad8d8ad5f,acct_000014,p2p_000057,UPI,MOBILE_APP,513.4,INR,P2P_TRANSFER,APPROVED,dev_000014,10.158.119.0/24,MH,PIN,1299,1000,811,False,,,
a03f175d-8b89-0a58-cda0-5319d6c2eb6a,2026-08-05T04:50:40+00:00,4c13cab4-c719-a3f1-98fb-e5cb0b89c4a5,acct_000036,merchant_000038,UPI,MOBILE_APP,1367.68,INR,GROCERY,APPROVED,dev_000036,10.18.51.0/24,UP,BIOMETRIC,540,922,432,False,,,
d8ae212e-0ea0-3c9b-17fb-ec787c27283e,2026-08-05T05:03:42+00:00,07e9315f-9595-d912-efbb-104a965c15f4,acct_000098,merchant_000028,CARD,POS,800.89,INR,UTILITIES,APPROVED,dev_000098,10.189.24.0/24,MH,OTP,1805,2640,305,False,,,
fc1ad2af-d0e5-9ab8-679a-64706283fcdf,2026-08-05T05:13:00+00:00,a173f890-4be7-f786-edfc-043fffdaa30f,acct_000093,ato_payee_002004,UPI,MOBILE_APP,1322.12,INR,P2P_TRANSFER,APPROVED,dev_ato_002019,10.250.2.19.0/24,DL,PIN,379,1376,34,True,ATO-01,ATO-01-002,
0c32929b-eb15-511d-6e93-bf649f536bcd,2026-08-05T05:14:39+00:00,cf1efb4c-ec7f-3f30-307e-6e5c937c8b62,acct_000086,merchant_000073,UPI,API,501.34,INR,DINING,APPROVED,dev_000086,10.145.174.0/24,TN,BIOMETRIC,1751,1988,45,False,,,
3c70368a-d690-1885-be5a-7aed560d7c42,2026-08-05T05:16:49+00:00,e9d29319-34b2-586c-0c8e-743ff077e20a,acct_000051,merchant_000083,WALLET,POS,2113.17,INR,ECOMMERCE,APPROVED,dev_000051,10.161.231.0/24,UP,PASSWORD,179,3622,53,False,,,
8f9ae064-eae1-f428-e332-befe12a98155,2026-08-05T05:26:15+00:00,3a12d987-9dcb-73f2-1250-8b306f371193,acct_000034,popular_000000,UPI,MOBILE_APP,182.5,INR,FUEL,APPROVED,dev_000034,10.152.80.0/24,KA,BIOMETRIC,1005,1208,715,False,,,POPULAR_MERCHANT
39bc65e1-e546-293d-2a14-f59f455b80ba,2026-08-05T05:27:20+00:00,b287dfcc-8b12-16b5-1544-de8e939ec2af,acct_000007,merchant_000056,BANK_TRANSFER,POS,218.02,INR,TRAVEL,APPROVED,dev_000007,10.110.237.0/24,GJ,PASSWORD,1385,736,396,False,,,
1e897b01-cb67-e908-652f-a284c9441c11,2026-08-05T05:30:58+00:00,40376953-4d6b-f4ac-f9dc-fd73063c8253,acct_000085,merchant_000009,CARD,WEB,658.13,INR,FUEL,APPROVED,dev_000085,10.49.17.0/24,RJ,CARD_CVV,101,2179,2,False,,,
6f3259c3-8f00-19a7-6037-a54f26819186,2026-08-05T05:34:10+00:00,4ba1bfb2-39e8-766b-790c-2d5b631fdc43,acct_000065,p2p_000028,UPI,MOBILE_APP,1657.6,INR,P2P_TRANSFER,APPROVED,dev_000065,10.124.239.0/24,RJ,PIN,1484,2230,4,False,,,
1d12b03f-a6e2-9b0e-42d2-9abd256f3a25,2026-08-05T05:38:01+00:00,fd0253ad-4952-4c87-e33d-26d81fb1a891,acct_000042,p2p_000073,UPI,MOBILE_APP,219.27,INR,P2P_TRANSFER,APPROVED,dev_000042,10.1.175.0/24,KL,BIOMETRIC,174,2127,680,False,,,
333c7bb0-3d0f-faa6-5ef4-1c13a9bdc897,2026-08-05T05:43:25+00:00,bca65e4b-7ec0-84fb-39e7-445a2ed3499b,acct_000039,merchant_000001,BANK_TRANSFER,API,1065.95,INR,TRAVEL,APPROVED,dev_000039,10.158.174.0/24,DL,BIOMETRIC,301,1189,5,False,,,
3678a0b9-f863-0d86-4007-e3056c467e75,2026-08-05T05:51:16+00:00,dac9e476-6958-1ab9-4106-ff797830cd15,acct_000033,p2p_000065,UPI,MOBILE_APP,4300.31,INR,P2P_TRANSFER,APPROVED,dev_000033,10.82.170.0/24,KL,PIN,1065,2312,300,False,,,
ad22232c-ff08-0d7b-294c-e803398565fe,2026-08-05T06:20:05+00:00,96549a74-d0af-57b7-7997-0a9c22184652,acct_000083,p2p_000030,UPI,MOBILE_APP,1159.62,INR,P2P_TRANSFER,APPROVED,dev_000083,10.89.238.0/24,WB,BIOMETRIC,468,482,104,False,,,
b097001c-6bed-2e05-0297-590e812b604e,2026-08-05T06:21:17+00:00,8d03875a-43ab-ca6a-f313-a0f4ac5a343e,acct_000068,p2p_000086,UPI,MOBILE_APP,98.2,INR,P2P_TRANSFER,APPROVED,dev_000068,10.123.93.0/24,KA,BIOMETRIC,1170,3345,73,False,,,
dc6805eb-d152-794a-a03a-bfc2ee6e30fb,2026-08-05T06:44:49+00:00,1d1a0a71-2605-4d84-4451-8aaca6ca1b9c,acct_000046,merchant_000027,UPI,MOBILE_APP,142.08,INR,DINING,APPROVED,dev_000046,10.107.152.0/24,RJ,PIN,937,964,1198,False,,,
d9b09478-4a39-b72d-7615-5b3fea6df7a5,2026-08-05T06:53:41+00:00,7f95d9f7-0edd-8862-cecc-0f0bde477b8c,acct_000035,p2p_000080,UPI,MOBILE_APP,638.13,INR,P2P_TRANSFER,APPROVED,dev_000035,10.165.19.0/24,UP,BIOMETRIC,360,1392,853,False,,,
09c2d2f6-8105-b69d-2314-01c0358676ec,2026-08-05T07:12:07+00:00,20cecff8-6239-68b9-5044-7061da2cf6b6,acct_000081,merchant_000082,WALLET,MOBILE_APP,505.45,INR,FUEL,APPROVED,dev_000081,10.14.180.0/24,UP,PIN,1324,241,366,False,,,
4a7429e2-d707-71f9-f6fd-fb041814b298,2026-08-05T07:12:50+00:00,bd5a9fbf-3492-10cf-7c5a-1b9267151cd2,acct_000097,merchant_000037,BANK_TRANSFER,WEB,525.68,INR,UTILITIES,APPROVED,dev_000097,10.38.147.0/24,DL,BIOMETRIC,1364,560,250,False,,,
f9e8553a-bd0d-51a6-98c0-de2e01fa39ab,2026-08-05T07:27:55+00:00,cf849088-5c2f-3927-cfa5-a918478fe9ed,acct_000046,p2p_000053,UPI,MOBILE_APP,644.69,INR,P2P_TRANSFER,APPROVED,dev_000046,10.107.152.0/24,RJ,BIOMETRIC,1078,964,1008,False,,,
bfdbaff7-4cf4-db06-b56b-18ec8483ff1d,2026-08-05T07:41:52+00:00,4b224e00-e57d-5aff-3bf3-b070c8b4b157,acct_000075,merchant_000078,CARD,WEB,651.35,INR,DINING,APPROVED,dev_000075,10.199.171.0/24,KL,OTP,532,629,2,False,,,
0a947356-7129-146f-630a-1340e1546b03,2026-08-05T08:21:00+00:00,d7af1ee4-049f-2124-a3b2-71cfc5674a54,acct_000088,ato_payee_001004,UPI,MOBILE_APP,1403.95,INR,P2P_TRANSFER,APPROVED,dev_000088,10.250.1.19.0/24,KA,PIN,183,1476,0,True,ATO-01,ATO-01-001,
